tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,feedback.rt,Catch trial answer,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,12,0,12,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.8862799000926,None,125.0,0.0,0.000722719885372964,1,"[0.7905221777263766, 0.7827131140638288, 0.7679225708548956, 0.660277545938332]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[13.0, 12.341250460895301, 11.489678846650868, 12.880741781152295]",False,1702.7665285000112,1706.155501900008,1706.155501900008,1707.3908879000228,['space'],1,4.028464049566537,5.0596968496683985,None,1,None,1,,[0.3290281998924911],,,"{'estimation': [[125.0, 0.04692133479844948], [130.6424761332697, 1.0], [133.9716828170366, 1.5244374530540885], [138.02548262866472, 2.0], [143.5872943746293, 2.6300913558422523], [149.970988949712, 3.0], [153.89305166811442, 3.2197653630563887], [164.93848884661162, 3.2638308915368115], [172.77720885103773, 2.9999999999999996], [176.77669529663666, 2.868925820676304], [189.46457081379947, 2.246982477590969], [194.8770055912525, 2.0], [203.0630990890585, 1.6348950513359373], [217.6376408240306, 1.243203068788831], [233.25824788420132, 1.1627767652144507], [249.99999999999937, 1.3568786606138865], [267.94336563407256, 1.6729435098944254], [287.1745887492579, 1.9008167459320122], [307.78610333622805, 1.841225272094537], [329.87697769322244, 1.3839216169452437], [340.286204187671, 1.0], [353.55339059327247, 0.5315789331841514], [365.31042420414207, 0.0], [378.929141627598, -0.5902521266042253], [388.02129010584616, -1.0], [406.12619817811606, -1.7874766341627693], [411.78616222793244, -2.0], [435.2752816480601, -2.853827359674894], [440.97978066669106, -3.0], [466.5164957684015, -3.6313369343639263], [495.87504071500007, -4.0], [499.9999999999975, -4.050454857273744], [535.8867312681438, -4.13998557913986], [574.3491774985143, -4.000449450507754], [574.424175864408, -4.0], [615.5722066724546, -3.7667568750955844], [659.7539553864432, -3.552257406327974], [707.1067811865431, -3.409623732259088], [757.8582832551941, -3.3209038361375938], [812.2523963562301, -3.2087055495218983], [862.3324762933423, -3.0], [870.550563296117, -2.9667155373856104], [933.0329915368008, -2.509896581916694], [979.9969369021899, -2.0], [999.9999999999926, -1.790899492687154], [1059.3110682908505, -1.0], [1071.773462536285, -0.8400643866602828], [1130.3000777890522, 0.0], [1148.698354997026, 0.2544927813947676], [1203.5103673670128, 1.0], [1231.1444133449063, 1.3639031849044065], [1287.2361413342132, 2.0], [1319.5079107728832, 2.3554896619317676], [1398.4381516765425, 3.0], [1414.2135623730828, 3.1254777109175076], [1515.7165665103846, 3.6224705738638505], [1624.5047927124563, 3.8596636470051537], [1741.1011265922318, 3.8934675915760772], [1866.065983073597, 3.798647161367955], [1999.9999999999802, 3.6364257420087354], [2143.5469250725646, 3.421382646500418], [2297.396709994046, 3.1045279799920635], [2329.367444872889, 3.0], [2462.2888266898062, 2.576703023364975], [2578.327373648552, 2.0], [2639.01582154576, 1.7072232337197768], [2737.170800427344, 1.0], [2828.427124746159, 0.37122648320177076], [2867.7908318007153, 0.0], [2974.1951405710424, -1.0], [3031.4331330207615, -1.5027419648423257], [3076.416161550495, -2.0], [3164.6944763095175, -3.0], [3249.0095854249043, -3.883293917526847], [3259.1470433982117, -4.0], [3341.575920129392, -5.0], [3423.9772076748945, -6.0], [3482.2022531844555, -6.641718021597915], [3513.859422660336, -7.0], [3596.8639970073746, -8.0], [3681.441100447258, -9.0], [3732.1319661471844, -9.544205352330653], [3777.0203811770502, -10.0], [3870.4860035932124, -11.0], [3967.971328381603, -11.999999999999998], [3999.9999999999504, -12.303371009696138], [4085.086481088531, -13.0], [4205.970429928728, -14.0], [4287.093850145118, -14.624993542394787], [4355.752765342486, -15.0], [4541.474643452432, -16.0], [4594.7934199880865, -16.273097974814075], [4884.866980205985, -17.0], [4924.577653379601, -17.096669530555573], [5278.031643091506, -17.069043658618465], [5309.63251818763, -17.0], [5656.854249492303, -16.27213905231087], [5734.052257467855, -16.0], [6022.8223945252785, -15.0], [6062.866266041508, -14.866431909614171], [6268.993214963554, -14.0], [6498.019170849792, -13.073488972980785], [6514.877324245914, -13.0], [6745.199324087561, -12.0], [6964.404506368894, -11.108961840690725], [6991.418226270621, -11.0], [7240.602476687608, -10.0], [7464.2639322943505, -9.168021176819773], [7514.819878331704, -9.0], [7812.607972317549, -8.0], [7999.999999999872, -7.397444355672665]], 'plus_line': [[125.0, -3.8967993289931884], [129.97688461533915, -3.0], [133.9716828170366, -2.28116143985092], [136.33530982043695, -2.0], [143.5872943746293, -1.1565414834516456], [146.21142740051053, -1.0], [153.89305166811442, -0.5816496039285269], [164.93848884661162, -0.5430604331500285], [176.77669529663666, -0.9480639614179923], [177.75366107669382, -1.0], [189.46457081379947, -1.6352829158595428], [197.10365289407721, -2.0], [203.0630990890585, -2.292934965491427], [217.6376408240306, -2.6973455670534885], [233.25824788420132, -2.751765703351456], [249.99999999999937, -2.5296641532793496], [267.94336563407256, -2.1928418214445826], [283.31584346531116, -2.0], [287.1745887492579, -1.957760091318143], [303.98818734058506, -2.0], [307.78610333622845, -2.0103510931464603], [329.87697769322244, -2.4602676256121105], [345.44477805618584, -3.0], [353.55339059327247, -3.276297690446172], [369.8918377728994, -4.0], [378.929141627598, -4.379768944456884], [392.6079860236805, -5.0], [406.12619817811606, -5.578142979574442], [417.2607057620522, -6.0], [435.2752816480601, -6.656450550517033], [448.8613229143894, -7.0], [466.5164957684015, -7.444633290847284], [499.9999999999975, -7.846711439269444], [535.8867312681438, -7.90824889670604], [574.3491774985143, -7.73999589943856], [615.5722066724546, -7.471600922613492], [659.7539553864432, -7.222455495329086], [707.1067811865431, -7.069075744240701], [757.8582832551941, -7.005414405132535], [761.9125716458626, -7.0], [812.2523963562301, -6.942076131010328], [870.5505632961181, -6.746051004224697], [933.0329915368008, -6.296511749273067], [958.635309129313, -6.0], [999.9999999999926, -5.55751171191843], [1039.8209929805928, -5.0], [1071.773462536285, -4.574002159183662], [1110.7697910196762, -4.0], [1148.6983549970246, -3.457890608213634], [1182.0681816315123, -3.0], [1231.1444133449063, -2.342581781875288], [1261.1607966017318, -2.0], [1319.5079107728832, -1.35913138554608], [1362.6689168161115, -1.0], [1414.2135623730828, -0.5981595107384908], [1515.7165665103828, -0.09432315542930175], [1554.711247532909, 0.0], [1624.5047927124563, 0.14774780332558501], [1741.1011265922318, 0.18983015521762603], [1866.065983073597, 0.10506244853103452], [1950.6345059141506, 0.0], [1999.9999999999802, -0.06685035847835988], [2143.5469250725646, -0.32539261374420025], [2297.396709994046, -0.6841579508678509], [2392.0310453593256, -1.0], [2462.2888266898062, -1.2431929199689973], [2615.45588477869, -2.0], [2639.01582154576, -2.11497994161518], [2761.306006113183, -3.0], [2828.427124746159, -3.444953756812274], [2885.0455957446516, -4.0], [2995.7448621070853, -5.0], [3031.4331330207615, -5.291592396182024], [3090.3369068507914, -6.0], [3178.928511261266, -7.0], [3249.0095854249043, -7.66819064755642], [3274.9320824077804, -8.0], [3349.557690634981, -9.0], [3435.9796393560296, -10.0], [3482.2022531844555, -10.459961271087934], [3524.1839698805124, -11.0], [3599.7429130355185, -12.0], [3688.3833205816054, -13.0], [3732.1319661471844, -13.426894572121245], [3782.0355762820086, -14.0], [3868.2922862398477, -15.0], [3970.6592596134305, -16.0], [3999.9999999999504, -16.25756080975355], [4082.091382558691, -17.0], [4199.985077331683, -18.0], [4287.093850145118, -18.638365837110697], [4350.250984317682, -19.0], [4533.65019158577, -20.0], [4594.793419988081, -20.30653438180051], [4876.799423203852, -21.0], [4924.577653379601, -21.116498880353326], [5278.0316430915, -21.07132512290688], [5309.546862419678, -21.0], [5656.854249492303, -20.26931628882867], [5732.806780568721, -20.0], [6013.667424136447, -19.0], [6062.866266041508, -18.83054707393106], [6259.910766559222, -18.0], [6484.655034555746, -17.0], [6498.019170849792, -16.94439789517316], [6712.048037422192, -16.0], [6924.690164763333, -15.0], [6964.404506368902, -14.827782256328442], [7167.194315171074, -14.0], [7396.783269012312, -13.0], [7464.2639322943505, -12.728463717592696], [7692.410278167177, -12.0], [7984.926343408987, -11.0], [7999.999999999882, -10.951475842346323]], 'minus_line': [[125.0, 3.8781872582296737], [125.74413284910672, 4.0], [132.12392143436455, 5.0], [133.9716828170366, 5.263605753326743], [140.22816235448963, 6.0], [143.5872943746293, 6.377444187928408], [153.89305166811442, 6.948995676698771], [164.93848884661162, 6.961945251817164], [176.77669529663666, 6.556696515549186], [187.80338297052612, 6.0], [189.46457081379947, 5.922352482398926], [203.0630990890585, 5.3352754767790245], [214.93865248023104, 5.0], [217.63764082403074, 4.930959107478678], [233.25824788420132, 4.845740545364938], [246.44964188328376, 5.0], [249.99999999999937, 5.04460880251413], [267.94336563407256, 5.411081455384801], [287.1745887492579, 5.6850885458930875], [307.78610333622805, 5.657039313699879], [329.87697769322244, 5.188116964793894], [334.68615418990913, 5.0], [353.55339059327247, 4.305503210168914], [360.1092577466059, 4.0], [378.929141627598, 3.141993064219614], [382.0487401909722, 3.0], [404.3107285156455, 2.0], [406.12619817811606, 1.9214156088482703], [431.24025225031374, 1.0], [435.2752816480601, 0.8564246487865602], [466.5164957684015, 0.08039313946358362], [472.4051638714068, 0.0], [499.9999999999975, -0.3357726937702714], [535.8867312681438, -0.43942622739646714], [574.3491774985143, -0.33270213587717035], [615.5722066724546, -0.14409262570834697], [651.9560939492383, 0.0], [659.7539553864432, 0.032975725043696946], [707.1067811865431, 0.17022064854457641], [757.8582832551941, 0.2764022061123539], [812.2523963562301, 0.42118735113735706], [870.5505632961181, 0.6839972157613327], [913.7617096217782, 1.0], [933.0329915368008, 1.1465854265051159], [999.9999999999926, 1.8542306317780952], [1010.7872113582771, 2.0], [1071.7734625362837, 2.8011040700951217], [1085.2504300424985, 3.0000000000000004], [1148.698354997026, 3.9014724221782964], [1155.6590423268046, 4.0], [1228.4562373657898, 5.0], [1231.1444133449063, 5.0357875237527345], [1314.219830108036, 6.0], [1319.5079107728832, 6.059741846619406], [1414.2135623730846, 6.851423891386901], [1444.655714492739, 7.0], [1515.7165665103846, 7.355399857474813], [1624.5047927124563, 7.565639866242698], [1741.101126592234, 7.556337320013968], [1866.065983073597, 7.419716783736176], [1999.9999999999802, 7.229471575713963], [2143.5469250725646, 7.005373943710991], [2146.1333139834746, 7.0], [2297.396709994049, 6.723510724135452], [2462.2888266898062, 6.224694644202958], [2506.6629771060348, 6.0], [2639.01582154576, 5.36453687066021], [2689.8858098212513, 5.0], [2827.4228832008907, 4.0], [2828.427124746159, 3.993043257931421], [2937.7980773243626, 3.0], [3031.4331330207615, 2.0952655089324566], [3041.03554384002, 2.0], [3136.1811825784466, 1.0], [3221.3162885029983, 0.0], [3249.0095854249043, -0.30069538858404715], [3315.950360107172, -1.0], [3397.630321736823, -2.0], [3477.1150936949794, -3.0], [3482.2022531844596, -3.0570081925440085], [3574.693556528004, -4.0], [3656.273165106854, -5.0], [3732.1319661471844, -5.917509786671174], [3741.6232916185454, -6.0], [3848.533958018188, -7.0], [3940.2185194673243, -8.0], [3999.9999999999504, -8.619100980458454], [4052.178788939126, -9.0], [4177.021622510985, -10.0], [4287.093850145118, -10.918318345346568], [4302.831746102799, -11.0], [4492.304624500639, -12.0], [4594.793419988081, -12.547396895015828], [4769.863377476963, -13.0], [4924.577653379601, -13.378863248736327], [5278.031643091506, -13.345948168671068], [5435.857132737138, -13.0], [5656.854249492303, -12.517074988313974], [5798.951922450573, -12.0], [6062.866266041508, -11.098104146101806], [6085.837097611911, -11.0], [6317.713281004717, -10.0], [6498.019170849792, -9.315195428349504], [6570.969938283357, -9.0], [6808.970958092835, -8.0], [6964.404506368894, -7.433145902934486], [7073.054914985798, -7.000000000000001], [7338.930666301149, -6.0], [7464.2639322943505, -5.58545031793153], [7627.344941290316, -5.0], [7923.635822471025, -4.0], [7999.999999999882, -3.761646428762119]]}",,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.8942823000252,None,1319.5079107728945,1.0,5.9224140739783117e-05,0,"[0.6812172321438017, 0.6812172321438017, 0.6812172321438017, 0.6812172321438017]","[323.2145969350981, 558.9377073900963, 3301.8922659822224, 458.65043612303094]",None,"[12.977149928426584, 7.0199997600909985, 6.0, 10.105712428777647]",False,1708.9220561000984,1711.9991711999755,1711.9991711999755,1713.2287240999285,None,0,3.731318850070238,4.762427350040525,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.7656179000624,None,233.2582478842019,1.0,0.0002247212150770772,1,"[0.5154504773349874, 0.5154504773349874, 0.5154504773349874, 0.5154504773349874]","[587.7739531418044, 466.5164957684038, 370.2743880716411, 293.8869765709022]",Major_3rd,"[7.0, 10.105712428777647, 12.408253094745191, 12.884343599480179]",False,1714.848692300031,1717.424658200005,1717.424658200005,1718.6463415999897,['space'],1,3.0819403999485075,4.098204700043425,None,1,None,1,,[0.35546079999767244],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,13,0,13,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.9619789000135,None,1790.0172868603936,5.0,0.00011617572526250053,1,"[0.6721286958996177, 0.6721286958996177, 0.6721286958996177, 0.6721286958996177]","[710.3688310508629, 895.0086434301969, 1127.6402296955598, 1420.7376621017256]",Major_3rd,"[5.236218676588652, 6.0, 8.975157741519983, 10.417032437983572]",False,1727.93411380006,1730.9804221999366,1730.9804221999366,1732.2152406999376,['space'],1,3.719292649999261,4.751571350032464,None,1,None,1,,[0.35205390001647174],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,13,0,13,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.7612286999356,None,7420.336548700771,-8.063793475327099,6.47991861535376e-05,1,"[0.7475802183071756, 0.7475802183071756, 0.7475802183071756, 0.7475802183071756]","[2713.749074749308, 125.89630140095625, 5031.842015209461, 1292.3579795453898]",None,"[12.0, 14.966314357149813, -8.002661085914196, 10.0]",False,1733.7672747999895,1737.0251515000127,1737.0251515000127,1738.2548732999712,['space'],1,4.03598994971253,5.058594449888915,None,1,None,1,,[0.25814519985578954],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,13,0,13,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.9034639999736,None,353.5533905932738,-3.0,6.273272561452762e-05,0,"[0.7584743119449281, 0.7584743119449281, 0.7584743119449281, 0.7584743119449281]","[7506.8492037033075, 1396.637391511238, 747.675732805048, 199.21131342962565]",None,"[-2.0, 10.417032437983572, 5.16241742518486, 11.489678846650868]",False,1742.2551901000552,1745.5665476000868,1745.5665476000868,1746.7998826999683,None,0,4.077594299567863,5.110525799682364,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,13,0,13,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.432943599997,None,718.0221797874603,-0.7637813234113481,3.978855838882742e-05,0,"[0.6143396950953889, 0.6143396950953889, 0.6143396950953889, 0.6143396950953889]","[152.59651555219983, 167.82132156228536, 823.6087802419662, 5711.925701341897]",None,"[13.0, 12.0, 5.363737063009177, -8.0]",False,1748.4492468999233,1751.3322920000646,1751.3322920000646,1752.531564899953,None,0,3.4884862499311566,4.519846649840474,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,13,0,13,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753.0381666000467,None,,,,,"[0.5733757425502869, 0.5733757425502869, 0.5733757425502869, 0.5733757425502869]","[216.31871665971752, 242.8095497895214, 272.5445046058229, 305.92086289531534]",Tone,"[11.682205299554338, 12.341250460895301, 12.652210799972767, 13.0]",True,1754.0529511000495,1756.8037042000797,1756.8037042000797,1758.008419800084,None,1,3.3249690502416342,4.3291873501148075,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,13,0,13,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.4428687999025,None,5278.031643091578,-16.0,2.2583661508554497e-05,1,"[0.5507660301823742, 0.5507660301823742, 0.5507660301823742, 0.5507660301823742]","[1047.294122820627, 1569.168195793502, 2351.095812567218, 3522.6634943845947]",Perfect_5th,"[8.0, 10.562014860488507, 12.55667241725619, 4.0]",False,1759.4698423999362,1762.1417318999302,1762.1417318999302,1763.3475585998967,['space'],1,3.23375155008398,4.267662350088358,None,1,None,1,,[0.19037379999645054],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,13,0,13,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.820207899902,None,217.63764082403114,1.0,0.0002590591738148911,1,"[0.5421799079219543, 0.5421799079219543, 0.5421799079219543, 0.5421799079219543]","[1542.3648848633954, 7774.051998365017, 1338.577891695078, 133.15716076331753]",None,"[10.562014860488507, -1.0, 10.132798210540699, 14.392904251219491]",False,1764.8551849001087,1767.51740589994,1767.51740589994,1768.7534054999705,['space'],1,3.2094107000157237,4.243127200054005,None,1,None,1,,[0.3877073999028653],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,13,0,13,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.1604943999555,None,5444.925894794221,-14.44087783935553,2.5856852232796023e-05,1,"[0.7741850950610407, 0.7741850950610407, 0.7741850950610407, 0.7741850950610407]","[2160.8202733213097, 2722.4629473971113, 3430.088374984459, 4321.640546642619]",Major_3rd,"[12.140037333310634, 12.0, 5.0, -5.0]",False,1770.175759300124,1773.5309699999634,1773.5309699999634,1774.7587421999779,['space'],1,4.126619649818167,5.153919450007379,None,1,None,1,,[0.24636890017427504],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,13,0,13,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.4047632000875,None,164.93848884661182,1.0,0.00044110524043938597,0,"[0.5194380914660889, 0.5194380914660889, 0.5194380914660889, 0.5194380914660889]","[415.6189480713941, 329.8769776932237, 261.82353070515677, 207.809474035697]",Major_3rd,"[11.823746365296673, 12.977149928426584, 12.652210799972767, 11.489678846650868]",False,1781.5395599999465,1784.135025500087,1784.135025500087,1785.373879800085,None,0,3.0835089494939893,4.0936447493731976,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,13,0,13,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785.7113119999412,None,,,,,"[0.5675658199137686, 0.5675658199137686, 0.5675658199137686, 0.5675658199137686]","[1271.6254612197656, 1258.154160171124, 325.40629187583284, 4622.127849785894]",None,"[10.0, 9.649313447323593, 12.977149928426584, -6.756523176997062]",True,1786.7208322000224,1789.4394894998986,1789.4394894998986,1790.677608900005,None,1,3.323134149890393,4.356090749846771,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,13,0,13,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791.1384779999498,None,5027.701150511661,-14.002661085914196,3.0263752217693846e-05,1,"[0.6602715066679712, 0.6602715066679712, 0.6602715066679712, 0.6602715066679712]","[6149.163330668683, 3848.3826696594056, 310.4460658198201, 6738.834601295959]",None,"[-7.0, 0.0, 13.0, -5.0]",False,1792.1576133999042,1795.1787312000524,1795.1787312000524,1796.382944199955,['space'],1,3.663859250023961,4.6967039501760155,None,1,None,1,,[0.3113451001700014],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
