tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,answer_too_late.rt,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,9,0,9,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.3399664000026,None,3260.3932661214553,8.605639852636942,0.00019110746623450354,1,"[0.584872183074543, 0.584872183074543, 0.584872183074543, 0.584872183074543]","[5175.551700471233, 4610.892375618874, 4107.838106921919, 3659.6677037847753]",Tone,"[6.0, 8.747285531350771, 11.0, 13.276481047333279]",False,1366.3559630000382,1369.1492803000147,1369.1492803000147,1370.365947900049,['space'],1,[0.35881100001279265],3.350481219997164,4.355070420017,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,9,0,9,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.7936884000083,None,164.93848884661182,4.0,0.0006230777132504799,0,"[0.6520776915923133, 0.6520776915923133, 0.6520776915923133, 0.6520776915923133]","[415.6189480713941, 329.8769776932237, 261.82353070515677, 207.809474035697]",Major_3rd,"[13.927271431497378, 16.834218938853382, 17.0, 15.542516398817245]",False,1373.7142333000083,1376.6855090000317,1376.6855090000317,1377.8877819000045,None,0,,3.6450986998388544,4.67096379987197,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,9,0,9,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.4423760999925,None,431.04035560913616,7.0,0.00016783314422500755,1,"[0.6110443656620873, 0.6110443656620873, 0.6110443656620873, 0.6110443656620873]","[271.5384086930611, 304.791558416281, 342.1169569673447, 384.0133002789354]",Tone,"[17.17266412098619, 17.231704830781403, 16.13050582112513, 15.0]",False,1379.454099100025,1382.3145412000013,1382.3145412000013,1383.531490000023,['space'],1,[0.2357283000019379],3.47884202003479,4.490976720000617,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,9,0,9,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.001898800023,None,812.2523963562351,5.0,6.884841724244588e-05,0,"[0.7565478599261855, 0.7565478599261855, 0.7565478599261855, 0.7565478599261855]","[1289.3703084395788, 1148.6983549970346, 1023.3738919967744, 911.7224885582164]",Tone,"[9.0, 11.653326638641452, 13.794555457361811, 14.286105052735719]",False,1387.133128800022,1390.4315275000408,1390.4315275000408,1391.66204570001,None,0,,4.053815939871129,5.062428439850919,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,9,0,9,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.237371700001,None,498.0477533116016,4.543314606668681,0.00012070956591250883,1,"[0.5848884052509309, 0.5848884052509309, 0.5848884052509309, 0.5848884052509309]","[790.6015275372347, 704.3458874427165, 627.5008482501358, 559.0397013380216]",Tone,"[13.84245098635827, 12.0, 10.33848715814247, 9.943778458132101]",False,1393.2298358000116,1396.0207830000436,1396.0207830000436,1397.2432786000427,['space'],1,[0.2157827999908477],3.3721565199666657,4.3925063199712895,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,9,0,9,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.6836300000432,None,8000.0,0.0,0.0001815390273850507,0,"[0.732985658676455, 0.732985658676455, 0.732985658676455, 0.732985658676455]","[1587.4010519681997, 2378.4142300054423, 3563.5948725613575, 5339.359416680138]",Perfect_5th,"[6.410335264009759, 11.0, 14.0, 5.589902104562253]",False,1401.0153310000314,1404.2433881000034,1404.2433881000034,1405.4667855000007,None,0,,3.9464462999021634,4.955326699884608,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,9,0,9,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.036504400021,None,,,,,"[0.7161457152701532, 0.7161457152701532, 0.7161457152701532, 0.7161457152701532]","[510.9873195768524, 643.803680164235, 811.1418086387059, 1021.9746391537046]",Major_3rd,"[10.54331460666868, 11.0, 13.84245098635827, 13.794555457361811]",True,1407.0504464000114,1410.228349000041,1410.228349000041,1411.4354666,None,1,,3.8909362200065516,4.906591920007486,None,1,None,1,0,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,9,0,9,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.0135418000282,None,541.0808806745497,4.0,0.00010307521711651965,1,"[0.5936997772903979, 0.5936997772903979, 0.5936997772903979, 0.5936997772903979]","[858.91235918266, 765.2039197907264, 681.7191912575212, 607.3427536229945]",Tone,"[14.293514526086224, 13.049623191621642, 11.099108102107508, 10.33848715814247]",False,1413.0252215000219,1415.8397344000405,1415.8397344000405,1417.0632006000378,['space'],1,[0.23775809997459874],3.394748119986616,4.413450019957963,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,9,0,9,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.5026549000177,None,2639.015821545789,1.0,8.668328211348657e-05,0,"[0.7755110708266931, 0.7755110708266931, 0.7755110708266931, 0.7755110708266931]","[6649.903169142305, 5278.031643091579, 4189.176491282508, 3324.951584571152]",Major_3rd,"[3.389691341329473, 5.589902104562253, 11.0, 14.605639852636942]",False,1420.6959553000052,1424.042016100022,1424.042016100022,1425.2578409000416,None,0,,4.13087609980721,5.137302299845032,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,9,0,9,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.8861028000247,None,272.94042326776537,11.172664120986191,0.0005182195986820857,1,"[0.7726457045083444, 0.7726457045083444, 0.7726457045083444, 0.7726457045083444]","[687.766769284548, 545.8808465355307, 433.26591501989634, 343.883384642274]",Major_3rd,"[12.0, 10.0, 12.652266053110589, 16.13050582112513]",False,1426.896198900009,1430.2424215000356,1430.2424215000356,1431.445114800008,['space'],1,[0.18560580001212656],4.1041433200007305,5.119714019994717,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,9,0,9,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.0828635999933,None,125.0,6.0,0.0014420157515633036,1,"[0.40394112382960135, 0.40394112382960135, 0.40394112382960135, 0.40394112382960135]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[17.0, 16.838723675150135, 15.542516398817245, 15.0]",False,1435.353893099993,1437.5890688000363,1437.5890688000363,1438.7969647000427,['space'],1,[0.2962884000153281],2.6513798199011944,3.665753919922281,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,,,,,,,,,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.0632918000338,None,1134.59672600007,6.0,9.912909637075893e-05,0,"[0.458452805846569, 0.458452805846569, 0.458452805846569, 0.458452805846569]","[450.2650091030467, 567.2983630000351, 714.7511491146471, 900.5300182060931]",Major_3rd,"[12.0, 9.943778458132101, 12.068159352451232, 14.293514526086224]",False,,,,,,,,,,,,,,,,,,,,"{'estimation': [[125.0, 6.203600552526714], [133.9716828170366, 6.056186325688621], [139.6796046970229, 6.0], [143.5872943746293, 5.962979001428327], [153.82765204447392, 6.0], [153.89305166811442, 6.000225848182953], [164.93848884661162, 6.192189144407708], [176.77669529663666, 6.505992288268426], [189.46457081379958, 6.863280047829843], [195.83976190825385, 7.0], [203.0630990890585, 7.147965929661501], [217.6376408240306, 7.230746433146212], [233.25824788420132, 7.021081191705753], [233.8885975804825, 7.0], [249.99999999999937, 6.482574937481784], [260.20340183162057, 6.0], [267.94336563407256, 5.643184920875164], [279.6283393051092, 5.0], [287.17458874925757, 4.596565611558535], [297.9657197464645, 4.0], [307.78610333622805, 3.473878362665569], [317.5142679121107, 3.0], [329.87697769322244, 2.4166814877145226], [341.024073974375, 2.0], [353.55339059327247, 1.5467341481836931], [376.7135876975274, 1.0], [378.929141627598, 0.9488336266855458], [406.12619817811606, 0.6505753321049006], [435.2752816480601, 0.6444113552543553], [466.5164957684015, 0.8923727400082835], [474.0033453971526, 1.0], [499.9999999999975, 1.3502939856292646], [535.8867312681438, 1.9713733121977193], [537.2994801345873, 2.0], [574.3491774985143, 2.7202642802131694], [587.8006690855273, 3.0], [615.5722066724546, 3.56264314904908], [637.2566162777567, 4.0], [659.7539553864432, 4.443309652934423], [690.6033028752581, 5.0], [707.1067811865431, 5.290911456611046], [756.8214080184176, 6.0], [757.8582832551941, 6.014558344297333], [812.2523963562301, 6.523467055407307], [870.550563296117, 6.733558264640587], [933.0329915368008, 6.593897625146102], [999.9999999999926, 6.089907750407246], [1007.2517493234312, 6.0], [1071.773462536285, 5.249026152142475], [1088.485185954424, 5.0], [1148.698354997026, 4.145736945119274], [1158.023153322766, 4.0], [1223.1622621112479, 3.0], [1231.1444133449063, 2.8831852599919894], [1291.2708845250634, 2.0], [1319.5079107728832, 1.5973810492961602], [1367.4303050237245, 1.0], [1414.2135623730828, 0.42460703582192016], [1459.959721272974, 0.0], [1515.7165665103846, -0.5091449702766947], [1606.276191164902, -1.0], [1624.5047927124563, -1.0974418073674432], [1741.1011265922318, -1.2839632053379098], [1866.065983073597, -1.0693881194924513], [1882.465146899445, -1.0], [1999.9999999999802, -0.528234619460533], [2101.260367584576, 0.0], [2143.5469250725646, 0.2139846311964444], [2297.3967099940432, 0.9901534340841318], [2299.7640183499025, 1.0], [2462.2888266898062, 1.6418256091693635], [2619.3986846393937, 2.0], [2639.01582154576, 2.0434733950312465], [2828.427124746159, 2.1153233773861606], [2912.9444381258404, 2.0], [3031.4331330207615, 1.8431669053125717], [3249.0095854249043, 1.2794874121786326], [3329.802960549532, 1.0], [3482.2022531844555, 0.48845512588700546], [3612.834962706477, 0.0], [3732.1319661471844, -0.4331722603428651], [3887.9914909841114, -1.0], [3999.999999999946, -1.3946386862870122], [4187.777149013421, -2.0], [4287.093850145118, -2.309685340292047], [4557.047957427376, -3.0], [4594.793419988081, -3.093622474260592], [4924.577653379601, -3.664339260028733], [5278.031643091506, -3.952152806753419], [5656.854249492303, -3.8969711799145137], [6062.866266041501, -3.4793961265964772], [6334.114244474214, -3.0], [6498.019170849792, -2.718501275445849], [6821.697895375127, -2.0], [6964.404506368894, -1.6968696912211974], [7257.942028952845, -1.0], [7464.2639322943505, -0.5339455772351116], [7708.478803396384, 0.0], [7999.999999999872, 0.6278540407825015]], 'plus_line': [[125.0, 3.1716715599465455], [133.9716828170366, 3.1904059743958877], [143.5872943746293, 3.135245698747911], [153.89305166811442, 3.1519800857723137], [164.93848884661162, 3.3193806829086325], [176.77669529663666, 3.6364748169404493], [188.2551636035291, 4.0], [189.46457081379947, 4.033311252907089], [203.0630990890585, 4.320327019930382], [217.6376408240306, 4.4130667711035105], [233.25824788420132, 4.2115850611419425], [239.73386146506252, 4.0], [249.99999999999952, 3.650264872686649], [263.6581790573936, 3.0], [267.94336563407256, 2.7954968488878547], [282.05530404811486, 2.0], [287.1745887492579, 1.7226652983321693], [299.91640516623437, 1.0], [307.78610333622805, 0.5769250324643959], [319.4542617509274, 0.0], [329.87697769322244, -0.49486404900582903], [343.48965060840203, -1.0], [353.55339059327247, -1.3704049859217693], [378.929141627598, -1.9451112807948165], [384.49529319266645, -2.0], [406.12619817811606, -2.2292271105709682], [435.2752816480601, -2.186088766758046], [452.69752790126495, -2.0], [466.5164957684015, -1.8759035570720544], [499.9999999999981, -1.3938449838495894], [521.1549911898793, -1.0], [535.8867312681438, -0.7523274742748274], [574.3491774985137, -0.004657671751426897], [574.5740281323506, 0.0], [615.5722066724546, 0.7895300638757501], [626.0464011332656, 1.0], [659.7539553864432, 1.6377050902731642], [679.6807278400739, 2.0], [707.1067811865431, 2.4678828885661264], [743.7341560245791, 3.0], [757.8582832551941, 3.1905378313708717], [812.2523963562301, 3.6766579112232685], [870.5505632961181, 3.8893983112140598], [933.0329915368008, 3.7504089980621504], [999.9999999999926, 3.2827520408237545], [1025.195766522873, 3.0], [1071.773462536285, 2.486174804105255], [1105.784264102698, 2.0], [1148.698354997026, 1.4198248095522237], [1175.037315811098, 1.0], [1231.1444133449063, 0.16458050395044377], [1241.7481247841793, 0.0], [1307.0086483013931, -1.0], [1319.5079107728832, -1.1789369707476516], [1380.2722895568859, -2.0], [1414.2135623730828, -2.4316880917607415], [1472.417989223588, -3.0], [1515.7165665103864, -3.417093781153561], [1624.5047927124563, -3.9996427140829063], [1624.7475145826702, -4.0], [1741.1011265922318, -4.1874559915972736], [1832.7072309491352, -4.0], [1866.065983073597, -3.9422686060656096], [1999.9999999999802, -3.4067972627752283], [2075.0055796435818, -3.0], [2143.5469250725646, -2.657616221427785], [2269.4734241630545, -2.0], [2297.3967099940432, -1.8636622171523616], [2462.2888266898062, -1.205771920561125], [2543.5533718859306, -1.0], [2639.01582154576, -0.789944325934208], [2828.427124746159, -0.7198812114904358], [3031.4331330207615, -0.9867325967229215], [3036.2940630853086, -1.0], [3249.0095854249043, -1.5942866030495157], [3365.8204330216595, -2.0], [3482.2022531844555, -2.4063146198742142], [3639.9987410655704, -3.0], [3732.1319661471844, -3.340653801264084], [3913.208149812928, -4.0], [3999.9999999999554, -4.307877983113132], [4217.5902582807175, -5.0], [4287.093850145118, -5.217216556911537], [4594.793419988081, -5.974843312124392], [4609.4661241125, -6.0], [4924.577653379601, -6.548200140180008], [5278.031643091506, -6.813002774135809], [5656.854249492303, -6.766230326517748], [6062.866266041508, -6.371291485708854], [6266.1512657783405, -6.0], [6498.019170849792, -5.608619707617455], [6760.494143767063, -5.0], [6964.404506368894, -4.547526771146896], [7187.367530060906, -4.0], [7464.2639322943505, -3.333782212924781], [7623.205919212199, -3.0], [7999.999999999872, -2.2101858128951086]], 'minus_line': [[125.0, 9.186879500925217], [129.10554998496016, 9.0], [133.9716828170366, 8.82164790258091], [143.5872943746293, 8.669332729127408], [153.89305166811442, 8.705914134332804], [164.93848884661162, 8.904897059580119], [168.41072573946235, 9.0], [176.77669529663666, 9.245773502375112], [189.46457081379947, 9.610755439115454], [203.0630990890585, 9.88623639367671], [217.63764082403074, 9.975149144019921], [233.25824788420118, 9.79327994498661], [249.99999999999937, 9.283016102516399], [255.95893172033436, 9.0], [267.94336563407256, 8.465633990400569], [276.47640507687646, 8.0], [287.1745887492579, 7.43125746259463], [295.05598307901346, 7.0], [307.78610333622805, 6.312449625225021], [314.2026774031083, 6.0], [329.87697769322244, 5.25571889216574], [336.5638281076679, 5.0], [353.55339059327247, 4.389100393286595], [368.9500378816369, 4.0], [378.929141627598, 3.7711347299811373], [406.12619817811606, 3.4546556527311205], [435.2752816480601, 3.40032966749029], [466.5164957684015, 3.5896504659664994], [499.9999999999975, 3.9846871326253983], [500.87500939170275, 4.0], [535.8867312681438, 4.615530137251793], [555.0189771650513, 5.0], [574.3491774985143, 5.393964743635816], [602.7763232407077, 6.0], [615.5722066724546, 6.274557646542656], [650.5040363398642, 7.0], [659.7539553864432, 7.1921717404827605], [703.663971907148, 8.0], [707.1067811865431, 8.06385923135727], [757.8582832551941, 8.821961916323955], [776.1749236794735, 9.0], [812.2523963562301, 9.367503292122473], [870.5505632961181, 9.589319429756234], [933.0329915368008, 9.434406681156963], [982.4879285486214, 9.0], [999.9999999999926, 8.863379950556865], [1067.3372525688326, 8.0], [1071.773462536285, 7.947064409314671], [1134.5783657157997, 7.0], [1148.698354997026, 6.796034189883846], [1200.7339045800154, 6.0], [1231.1444133449063, 5.536544045953725], [1269.6318000216743, 5.0], [1319.5079107728832, 4.288398237253937], [1344.0779944593617, 4.0], [1414.2135623730828, 3.1692997977827977], [1433.073407137322, 3.0], [1515.7165665103846, 2.2894165627867293], [1567.8048941293716, 2.0], [1624.5047927124563, 1.7140825394377361], [1741.1011265922298, 1.5275859682249988], [1866.065983073597, 1.724600983606956], [1934.9755974756122, 2.0], [1999.9999999999802, 2.27132561948484], [2142.5210846077357, 3.0], [2143.5469250725646, 3.00539332827361], [2297.396709994046, 3.803167577854821], [2346.8518644245937, 4.0], [2462.2888266898062, 4.467365750741522], [2639.01582154576, 4.848584128769061], [2828.427124746159, 4.915900078146987], [3031.4331330207615, 4.670045019611914], [3249.0095854249043, 4.114287828882944], [3281.8185628881956, 4.0], [3482.2022531844555, 3.3534699918582427], [3576.7971263570166, 3.0], [3732.1319661471844, 2.4462946638699994], [3854.7187829888762, 2.0], [3999.9999999999504, 1.4918273460082268], [4150.544337625655, 1.0], [4287.093850145118, 0.5749262251538698], [4503.168792480268, 0.0], [4594.7934199880865, -0.22815968165882283], [4924.577653379601, -0.8174251632259708], [5123.262723109146, -1.0], [5278.031643091506, -1.122471204864463], [5656.854249492303, -1.0591991630196331], [5710.8336781266935, -1.0], [6062.866266041508, -0.5929773590312424], [6399.435606646636, 0.0], [6498.019170849792, 0.17706708066657606], [6876.396172969171, 1.0], [6964.404506368894, 1.1847665013921311], [7311.8186004349145, 2.0], [7464.2639322943505, 2.335287740139302], [7745.7831580611755, 3.0], [7999.999999999882, 3.572648647369241]]}",,,,,,,,,,
