tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,Catch trial answer,Audiogram_frequency,Audiogram_time,Audiogram_none,Audiogram_both,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,7,0,7,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.3910107000265,None,129.90561042324657,3.0,0.0009591781649520736,1,"[0.4508838230801824, 0.4508838230801824, 0.4508838230801824, 0.4508838230801824]","[654.6832522867649, 436.9486485050145, 291.6282351251136, 194.63849542313554]",Perfect_5th,"[9.985472887324471, 7.37917840152137, 7.59071669085906, 9.645744284578136]",False,1219.385933100013,1221.7693800998386,1221.7693800998386,1223.005705999909,['space'],1,[0.40412630001083016],2.8305947897024453,3.8645054895896465,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.3064792000223,None,,,,,"[0.4657419988972722, 0.4657419988972722, 0.4657419988972722, 0.4657419988972722]","[536.1628036302171, 803.3365230371968, 1203.6447975801393, 1803.4295182601234]",Perfect_5th,"[8.154885445641483, 10.154520051482688, 8.251987933046767, 9.761269433733453]",True,1224.3015564999077,1226.7397407998797,1226.7397407998797,1227.977306299843,None,1,,2.8876758895348758,3.921672389609739,None,1,None,1,,0,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.2645564000122,None,4000.0,0.0,8.394020090612804e-05,0,"[0.7768884026832293, 0.7768884026832293, 0.7768884026832293, 0.7768884026832293]","[1587.4010519682001, 2000.0000000000007, 2519.842099789747, 3174.8021039363994]",Major_3rd,"[9.485507020788583, 9.911413350473453, 8.769482273595965, 6.547565865480125]",False,1229.2763630000409,1232.628973199986,1232.628973199986,1233.8454134999774,None,0,,4.1266108895652,5.151084889424965,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.4783004999626,None,5430.391683738383,11.0,0.000485650091499249,1,"[0.43044050844417103, 0.43044050844417103, 0.43044050844417103, 0.43044050844417103]","[1077.526183920709, 1614.465106888323, 2418.9644950212423, 3624.3516216037556]",Perfect_5th,"[8.370891759669666, 9.485507020788583, 9.0, 7.0]",False,1235.494777099928,1237.8164106998593,1237.8164106998593,1239.0450231998693,['space'],1,[0.3456101999618113],2.7437683895695955,3.762800889555365,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.309289299883,None,164.93848884661182,-4.0,0.0002480517054570919,1,"[0.5279697026153328, 0.5279697026153328, 0.5279697026153328, 0.5279697026153328]","[261.82353070515677, 233.25824788420192, 207.809474035697, 185.13719403582058]",Tone,"[7.654204264418274, 8.23933879716737, 9.0, 9.645744284578136]",False,1241.9827753000427,1244.5781246998813,1244.5781246998813,1245.786395400064,['space'],1,[0.5282022999599576],3.1511938988696784,4.165237698936835,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.1831535999663,None,157.8225867743446,3.822047904124806,0.0006684701854085127,1,"[0.5276640402259203, 0.5276640402259203, 0.5276640402259203, 0.5276640402259203]","[795.3759969034278, 530.8497898584586, 354.29972804042916, 236.46669865498464]",Perfect_5th,"[10.154520051482688, 8.154885445641483, 7.652219733616056, 8.23933879716737]",False,1247.199514299864,1249.7961039000656,1249.7961039000656,1251.026892799884,['space'],1,[0.34415829996578395],3.1415743897669017,4.160380689660087,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.8964853999205,None,3031.4331330207992,0.0,5.779859554559452e-05,1,"[0.7353012959208074, 0.7353012959208074, 0.7353012959208074, 0.7353012959208074]","[1203.0250360821183, 1515.7165665104, 1909.6832078208354, 2406.050072164236]",Major_3rd,"[8.251987933046767, 9.13803236350089, 9.918086234917741, 9.0]",False,1254.8781723999418,1258.1162955998443,1258.1162955998443,1259.332904699957,['space'],1,[0.3526025000028312],3.9625056895893067,4.969137089559808,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.9030869000126,None,,,,,"[0.4024032707229837, 0.4024032707229837, 0.4024032707229837, 0.4024032707229837]","[243.04003961788845, 216.5240597523541, 192.9010072799145, 171.85526011365607]",Tone,"[8.0, 8.716273812593965, 9.645744284578136, 9.907445772281816]",True,1260.9213485999499,1263.172693300061,1263.172693300061,1264.3775617000647,None,1,,2.662195289740339,3.672208189731464,None,1,None,1,,0,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.6333816999104,None,191.92121660882944,3.645744284578136,0.0004486528135932703,0,"[0.7729983528949187, 0.7729983528949187, 0.7729983528949187, 0.7729983528949187]","[304.6559411398726, 271.41758743535115, 241.80558072689777, 215.42428190877357]",Tone,"[7.618500119928713, 7.654204264418274, 8.0, 8.716273812593965]",False,1265.6272517000325,1268.966984800063,1268.966984800063,1270.1853223999497,None,0,,4.124293189728633,5.127037689788267,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.8070145000238,None,378.9291416275994,-1.0,7.310446358873497e-05,1,"[0.4540651569259269, 0.4540651569259269, 0.4540651569259269, 0.4540651569259269]","[238.71040097760402, 267.9433656340732, 300.75625902052906, 337.5874865420474]",Tone,"[8.0, 7.654204264418274, 7.618500119928713, 7.660359555198436]",False,1273.7328816999216,1276.1347966999747,1276.1347966999747,1277.3553442000411,['space'],1,[0.2811166001483798],2.8465042787138373,3.876570278778672,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277.6532105999067,None,,,,,"[0.6925050265948738, 0.6925050265948738, 0.6925050265948738, 0.6925050265948738]","[1973.0340324059744, 1316.8422300446528, 878.8867451588736, 586.5865273699235]",Perfect_5th,"[9.911413350473453, 8.456175848159125, 9.72102126158546, 9.0]",True,1278.6682150000706,1281.7600690999534,1281.7600690999534,1282.9700837999117,None,1,,3.8033426895271987,4.808159589534625,None,1,None,1,,0,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.5160652999766,None,147.1056629480844,3.543286576825257,0.0007908274447085126,1,"[0.7510928351439448, 0.7510928351439448, 0.7510928351439448, 0.7510928351439448]","[741.3660852281273, 494.80249854626135, 330.24104750123007, 220.40945584375066]",Perfect_5th,"[10.380278878836705, 7.685628092737151, 7.660359555198436, 8.716273812593965]",False,1284.5132583000232,1287.7851934998762,1287.7851934998762,1289.0110446000472,['space'],1,[0.2788639001082629],4.057509989477694,5.078052589436993,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.6387415998615,None,378.9291416275994,-3.0,5.806893951290537e-05,1,"[0.4680001949152349, 0.4680001949152349, 0.4680001949152349, 0.4680001949152349]","[150.37812951026456, 189.46457081379972, 238.71040097760408, 300.75625902052906]",Major_3rd,"[9.822047904124807, 9.645744284578136, 8.0, 7.618500119928713]",False,1292.6555302999914,1295.1053098998964,1295.1053098998964,1296.339256499894,['space'],1,[0.579492200165987],2.9177415086887777,3.948707108851522,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.658589700004,None,156.53513469621484,3.822047904124806,0.0006862677618116248,0,"[0.792789099799749, 0.792789099799749, 0.792789099799749, 0.792789099799749]","[394.44382250378084, 313.07026939242974, 248.48403748675526, 197.2219112518904]",Major_3rd,"[7.4560788134613265, 7.618500119928713, 7.867026163814435, 9.223996358287932]",False,1297.6515488000587,1301.0767711000517,1301.0767711000517,1302.2896109998692,None,0,,4.222673789365217,5.236070389393717,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.939748100005,None,535.8867312681471,-4.0,4.154624098611583e-05,0,"[0.6725173586285117, 0.6725173586285117, 0.6725173586285117, 0.6725173586285117]","[212.66679023771422, 267.94336563407364, 337.5874865420479, 425.3335804754283]",Major_3rd,"[9.0, 7.654204264418274, 7.660359555198436, 7.37917840152137]",False,1306.327670400031,1309.388489200035,1309.388489200035,1310.5997432000004,None,0,,3.7285048484336585,4.733150648418814,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.108827299904,None,,,,,"[0.7703898707684971, 0.7703898707684971, 0.7703898707684971, 0.7703898707684971]","[4260.1662963035105, 3795.3766924414745, 3381.2962301558305, 3012.392477098591]",Tone,"[9.572242878055171, 7.076096516753575, 6.582063189614965, 6.872527731548502]",True,1312.1066977998707,1315.4323485998902,1315.4323485998902,1316.659400000004,None,1,,4.128893189597875,5.159740389790386,None,1,['space'],0,[-3.8781481999903917],0,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.3084664999042,None,,,,,"[0.4429606674264935, 0.4429606674264935, 0.4429606674264935, 0.4429606674264935]","[924.2856449078984, 616.8866577301576, 411.7224481219817, 274.7917663048378]",Perfect_5th,"[9.204935392988055, 9.42921453756885, 7.4560788134613265, 7.654204264418274]",True,1318.31327100005,1320.6702477000654,1320.6702477000654,1321.89882449992,None,1,,2.8088987895753235,3.8295502895489335,None,1,None,1,,0,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.1913961998653,None,2509.880257177031,2.769482273595966,0.00011730825902110267,1,"[0.5369575486378566, 0.5369575486378566, 0.5369575486378566, 0.5369575486378566]","[1581.1254843664494, 1774.7533498161145, 1992.093280278517, 2236.049103804762]",Tone,"[9.485507020788583, 9.761269433733453, 9.911413350473453, 9.328888324295757]",False,1323.1835242998786,1325.8229050999507,1325.8229050999507,1327.03580339998,['space'],1,[0.29707599990069866],3.1849324896465987,4.196812989655882,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.4374050998595,None,329.87697769322364,-2.0,7.52697013181096e-05,1,"[0.47000880970658776, 0.47000880970658776, 0.47000880970658776, 0.47000880970658776]","[831.2378961427881, 659.7539553864474, 523.6470614103135, 415.618948071394]",Major_3rd,"[10.0, 9.985472887324471, 8.0, 7.4560788134613265]",False,1330.3622786998749,1332.7962209000252,1332.7962209000252,1334.0113262999803,['space'],1,[0.28642040002159774],2.907073778565973,3.9302436786238104,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334.3375086998567,None,148.6380544821354,3.543286576825257,0.0007703129194535541,1,"[0.6662245997118861, 0.6662245997118861, 0.6662245997118861, 0.6662245997118861]","[235.94820404744834, 210.20595253338695, 187.27221365746342, 166.8405750907379]",Tone,"[8.23933879716737, 9.0, 9.645744284578136, 9.96367654631023]",False,1335.3299785000272,1338.3516232999973,1338.3516232999973,1339.552628000034,['space'],1,[0.3675498999655247],3.696242389502004,4.726276889676228,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.105252499925,None,1515.7165665103996,-1.0,4.4233032710320856e-05,1,"[0.6285926710404547, 0.6285926710404547, 0.6285926710404547, 0.6285926710404547]","[954.8416039104173, 1071.7734625362941, 1203.0250360821178, 1350.3499461681913]",Tone,"[9.0, 8.370891759669666, 8.251987933046767, 8.456175848159125]",False,1342.9199628999922,1345.8383631999604,1345.8383631999604,1347.0565376000013,['space'],1,[0.31982859992422163],3.5273655387572944,4.559585538692772,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.5466668000445,None,,,,,"[0.5594250440136813, 0.5594250440136813, 0.5594250440136813, 0.5594250440136813]","[723.1442374019745, 911.1046468129231, 1147.9199231766356, 1446.2884748039487]",Major_3rd,"[10.327016674808721, 9.204935392988055, 8.212626858769866, 9.0]",True,1348.544808999868,1351.2412721000146,1351.2412721000146,1352.46203220007,None,1,,3.270975989755243,4.292597789783031,None,1,None,1,,0,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.8841251998674,None,311.4169605395708,1.6185001199287137,0.00012339490555154337,1,"[0.40386346398674977, 0.40386346398674977, 0.40386346398674977, 0.40386346398674977]","[196.18039193904312, 220.20504457403396, 247.17180538062695, 277.44097095186424]",Tone,"[9.645744284578136, 8.716273812593965, 7.867026163814435, 7.654204264418274]",False,1353.8797675999813,1356.132206799928,1356.132206799928,1357.3673195999581,['space'],1,[0.7708315001800656],2.663897189544514,3.677818689495325,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.6098299999721,None,8000.0,12.0,0.000722719885372964,1,"[0.5961233613066408, 0.5961233613066408, 0.5961233613066408, 0.5961233613066408]","[3174.8021039364003, 4000.0000000000014, 5039.684199579494, 6349.604207872799]",Major_3rd,"[6.547565865480125, 8.074548775468193, 15.0, 21.0]",False,1360.6430392998736,1363.4738451999146,1363.4738451999146,1364.7078271000646,['space'],1,[0.05015500006265938],3.4320556186139584,4.467990618664771,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.16356060002,None,248.29540004223915,1.8670261638144354,0.00021178539763675648,1,"[0.6944523721789495, 0.6944523721789495, 0.6944523721789495, 0.6944523721789495]","[1251.330404421142, 835.1628472780237, 557.4043266344139, 372.0227550392136]",Perfect_5th,"[8.251987933046767, 10.0, 8.769302855033663, 7.572849574758852]",False,1366.1767941999715,1369.2797286000568,1369.2797286000568,1370.5130817999598,['space'],1,[0.3188450001180172],3.8021149896085262,4.806549289729446,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,8,0,8,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.0351642000023,None,2297.3967099940687,-3.0,5.762980050050316e-05,1,"[0.5916065049500916, 0.5916065049500916, 0.5916065049500916, 0.5916065049500916]","[911.7224885582166, 1148.6983549970346, 1447.2692374403775, 1823.4449771164327]",Major_3rd,"[9.204935392988055, 8.212626858769866, 9.0, 9.918086234917741]",False,1374.1312921000645,1376.9218357999343,1376.9218357999343,1378.1244039000012,['space'],1,[0.1660255000460893],3.397371048806235,4.426587748806924,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,9,0,9,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.4576973000076,None,574.1471292493321,2.7693028550336636,8.236266390968475e-05,1,"[0.7938709965114237, 0.7938709965114237, 0.7938709965114237, 0.7938709965114237]","[361.69002693897295, 405.9833284909919, 455.7008784774558, 511.5069414721857]",Tone,"[7.652219733616056, 7.4560788134613265, 7.433177645562939, 7.685628092737151]",False,1470.4552885000594,1473.8792631998658,1473.8792631998658,1475.0958592998795,['space'],1,[0.14396399981342256],4.219854889670387,5.239332189550623,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,9,0,9,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.7448342000134,None,406.12619817811805,-6.0,3.821118841650656e-05,1,"[0.6348490827982305, 0.6348490827982305, 0.6348490827982305, 0.6348490827982305]","[255.84347299919392, 287.174588749259, 322.34257710989505, 361.8173093600948]",Tone,"[7.867026163814435, 7.59071669085906, 7.660359555198436, 7.652219733616056]",False,1478.8109941999428,1481.7432104998734,1481.7432104998734,1482.9529235998634,['space'],1,[0.4480979999061674],3.572199238697067,4.582632838748395,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
