tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,Catch trial answer,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,11,0,11,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708.3358123999787,None,1097.947386968059,0.09722200883567189,4.8691268444441296e-05,0,"[0.5243031819998676, 0.5243031819998676, 0.5243031819998676, 0.5243031819998676]","[531.6716485265713, 1927.3183590509645, 5582.174191176217, 1961.688445426094]",None,"[6.223602336188723, 11.0, 7.0, 11.0]",False,1709.3382147999946,1711.9453540999675,1711.9453540999675,1713.1686659000115,None,0,,3.1135205001337454,4.129234600113705,None,1,None,1,,,,,"{'estimation': [[125.0, 0.2856944595822046], [133.9716828170366, 0.6718131319140201], [143.5872943746293, 0.627249175947223], [153.89305166811442, 0.10034870774947413], [155.0190101474069, 0.0], [164.93848884661162, -0.8444007151236917], [166.4329757465621, -1.0], [176.43290352364068, -2.0], [176.77669529663677, -2.0329071849668106], [186.99668293575715, -3.0], [189.46457081379947, -3.2246719844353864], [200.4246235679561, -4.0], [203.0630990890585, -4.182849903561785], [217.6376408240306, -4.740773002797203], [233.25824788420132, -4.849042260735892], [249.99999999999937, -4.574903508357649], [267.94336563407256, -4.070627753181293], [270.29711057493284, -4.0], [287.1745887492579, -3.5260106042476744], [307.78610333622805, -3.1057063204494897], [319.27754910719744, -3.0], [329.87697769322244, -2.90703251269364], [353.55339059327247, -2.954524123823308], [358.1869336136775, -3.0], [378.929141627598, -3.1988110054742265], [406.12619817811606, -3.5398701495456115], [435.2752816480601, -3.868941814748267], [453.9078894965845, -4.0], [466.5164957684015, -4.087167569958679], [499.9999999999975, -4.115795490328514], [521.0897488450388, -4.0], [535.8867312681438, -3.921979898667092], [574.3491774985143, -3.5283449985358213], [615.3258856354208, -3.0], [615.5722066724546, -2.9969119407998157], [659.7539553864432, -2.4326402603328594], [701.4141716387954, -2.0], [707.1067811865431, -1.9423832806058408], [757.8582832551941, -1.6158420003722695], [812.2523963562301, -1.48451702364222], [870.5505632961181, -1.5144023937779023], [933.0329915368008, -1.6215434405916267], [999.9999999999926, -1.7048589839987192], [1071.773462536285, -1.6874696223536887], [1148.698354997026, -1.5476031272034796], [1231.1444133449063, -1.322991559194735], [1319.5079107728832, -1.0855525684614626], [1362.5885697361905, -1.0], [1414.2135623730828, -0.9016291590391431], [1515.7165665103846, -0.789770317082746], [1624.5047927124563, -0.6932428555339927], [1741.1011265922318, -0.4935491856366652], [1866.0659830735945, -0.04341742982391326], [1872.9516448986303, 0.0], [1999.9999999999827, 0.7696245035726433], [2026.28453088445, 1.0], [2143.546925072562, 1.9934979677300293], [2144.1644628861472, 2.0], [2240.613535492755, 3.0], [2297.396709994046, 3.5586555014575616], [2337.969852665336, 4.0], [2431.578651486269, 5.0], [2462.2888266898062, 5.307679182222966], [2533.2827990494948, 6.0], [2639.015821545763, 6.993815952931468], [2639.858969107245, 7.0], [2778.426022882546, 8.0], [2828.427124746159, 8.34599612438143], [3001.1601597767494, 9.0], [3031.4331330207615, 9.11227779825074], [3249.0095854249043, 9.109675128882888], [3278.5720057830745, 9.0], [3482.2022531844555, 8.26370589696156], [3521.979981091001, 8.0], [3672.988827577908, 7.0], [3732.1319661471844, 6.625257351330562], [3806.0246905561626, 6.0], [3922.580876928738, 5.0], [3999.9999999999504, 4.378724471614226], [4042.4579446944313, 4.0], [4150.170651787557, 3.0], [4263.020805074624, 2.0], [4287.093850145118, 1.8016203281419227], [4382.121755407963, 1.0], [4498.765258603011, 0.0], [4594.793419988081, -0.7570668428754612], [4630.914640312525, -1.0], [4776.454939985794, -2.0], [4924.577653379601, -2.9566341968194303], [4934.231772964539, -3.0], [5157.908010013353, -4.0], [5278.031643091506, -4.510270116059571], [5531.143820145372, -5.0], [5656.854249492303, -5.237479387582463], [6062.866266041508, -5.099504414124064], [6109.414277458881, -5.0], [6498.019170849792, -4.200243151346935], [6560.347958357918, -4.0], [6879.780791600107, -3.0], [6964.4045063688845, -2.749214486839034], [7176.417600835246, -2.0], [7464.2639322943505, -1.0290183912633102], [7473.368209523439, -1.0], [7783.53800659746, 0.0], [7999.999999999872, 0.679917344538308]], 'plus_line': [[124.99999999999991, -3.6860346082500106], [133.9716828170366, -3.1252906702907874], [143.5872943746293, -3.160949748625426], [153.89305166811442, -3.696514994605641], [157.44424116538502, -4.0], [164.93848884661162, -4.6225234515907765], [168.6310711606607, -5.0], [176.77669529663666, -5.790992436160014], [178.89030570378014, -6.0], [189.41549206055882, -7.0], [189.46457081379947, -7.004556742472782], [202.56388040118813, -8.0], [203.0630990890585, -8.037393731596547], [217.6376408240306, -8.67336237317673], [233.25824788420132, -8.791338700463795], [249.99999999999937, -8.475142104104256], [263.87035548093013, -8.0], [267.94336563407256, -7.8749933775223795], [287.17458874925825, -7.251455158152984], [297.25803085922286, -7.0], [307.78610333622805, -6.768227011943094], [329.87697769322244, -6.555295332585537], [353.55339059327247, -6.613910448241696], [378.929141627598, -6.88129110374139], [387.45548569931464, -7.0], [406.12619817811606, -7.276164415703881], [435.2752816480601, -7.646869686148879], [466.5164957684015, -7.880160929392886], [499.9999999999975, -7.913017618208929], [535.8867312681438, -7.718160501039315], [574.3491774985143, -7.30849081191563], [596.6434706721512, -7.0], [615.5722066724546, -6.763165549706732], [659.7539553864432, -6.203163103349145], [678.7313859506385, -6.0], [707.1067811865431, -5.726245315245624], [757.8582832551951, -5.408483490529301], [812.2523963562301, -5.263815989851759], [870.5505632961181, -5.279834482881812], [933.0329915368008, -5.390330930162246], [999.9999999999926, -5.502089004746605], [1071.773462536285, -5.532382061766061], [1148.698354997026, -5.439928717547098], [1231.1444133449063, -5.240006649777872], [1317.9113301476777, -5.0], [1319.5079107728832, -4.9961022899334555], [1414.2135623730828, -4.813723132694875], [1515.7165665103846, -4.700804170435123], [1624.5047927124563, -4.618869255994651], [1741.1011265922318, -4.452238619011635], [1866.065983073597, -4.024513664118045], [1869.9809192673235, -4.0], [1999.9999999999827, -3.2342605847414934], [2026.437767651333, -3.0], [2139.830083884453, -2.0], [2143.5469250725646, -1.9685550639548755], [2235.6212182224917, -1.0], [2297.396709994046, -0.3355597096758927], [2328.041161787086, 0.0], [2416.503975919698, 1.0], [2462.2888266898062, 1.5111911618435743], [2512.3176375740713, 2.0], [2610.378233601302, 3.0], [2639.0158215457564, 3.280421954051804], [2738.557372178187, 4.0], [2828.427124746159, 4.653503637239251], [2920.3834569037376, 5.0], [3031.4331330207615, 5.391567935140096], [3249.0095854249043, 5.335741448756819], [3335.516008514779, 5.0], [3482.2022531844555, 4.434061814517301], [3543.7765468784055, 4.0], [3693.1214173506464, 3.0], [3732.1319661471844, 2.757356560307516], [3813.842432684057, 2.0], [3929.8407793314145, 1.0], [3999.9999999999504, 0.4717912372310008], [4048.1394766016065, 0.0], [4149.576483617608, -1.0], [4271.228946776278, -2.0], [4287.093850145124, -2.120137934445777], [4381.693324074448, -3.0], [4498.4196090002415, -4.0], [4594.793419988081, -4.694957845459786], [4637.403145489918, -5.0], [4777.632777844616, -6.0], [4924.577653379601, -6.87979851688866], [4950.60905941991, -7.0], [5171.2463807490285, -8.0], [5278.0316430915, -8.434959241199207], [5571.575201274823, -9.0], [5656.854249492303, -9.164877505150328], [6062.866266041501, -9.03864315710892], [6080.407837998727, -9.0], [6498.019170849792, -8.130693067628407], [6537.859172974552, -8.0], [6844.253939361174, -7.0], [6964.404506368894, -6.614670869367707], [7138.264472843956, -6.0], [7407.3773647652915, -5.0], [7464.2639322943505, -4.799685924138945], [7730.929485690663, -4.0], [7999.999999999872, -3.139245017431776]], 'minus_line': [[125.00000000000007, 4.137377198965582], [133.9716828170366, 4.455742759021332], [143.5872943746293, 4.457266931255575], [152.51407369340777, 4.0], [153.89305166811442, 3.935036386780198], [164.2636291238039, 3.0], [164.9384888466117, 2.9421668624667023], [173.81470555626024, 2.0], [176.77669529663666, 1.6960125392479786], [183.94267037322882, 1.0], [189.46457081379947, 0.4766764197496316], [196.19527126102125, 0.0], [203.0630990890585, -0.46509878977114005], [217.43802493620194, -1.0], [217.6376408240306, -1.0068915581724944], [233.25824788420132, -1.1029072858456395], [240.40891346289862, -1.0], [249.99999999999937, -0.8549437545584806], [267.94336563407256, -0.4045129583482098], [284.53296089718924, 0.0], [287.1745887492579, 0.06617266554427537], [307.78610333622805, 0.4506535382349661], [329.87697769322244, 0.6217829329775162], [353.55339059327247, 0.5766995986076817], [378.929141627598, 0.35689304212668893], [406.12619817811606, 0.03612316542143679], [409.4504292041639, 0.0], [435.2752816480601, -0.24817612984892914], [466.5164957684015, -0.42704073931747144], [499.9999999999975, -0.43382197598116157], [535.8867312681438, -0.237566084411967], [559.2708741893297, 0.0], [574.3491774985143, 0.160895204662602], [615.5722066724546, 0.7038695698541985], [638.207694099019, 1.0], [659.7539553864432, 1.2895151787546546], [707.1067811865431, 1.7909149761335739], [740.3098938935595, 2.0], [757.8582832551941, 2.1167815753273658], [812.2523963562301, 2.233135251422533], [870.5505632961181, 2.171985013255799], [933.0329915368008, 2.046440021677857], [981.6331641363241, 2.0], [999.9999999999926, 1.9848558434649235], [1015.4266537623045, 2.0], [1071.773462536285, 2.0609191119898287], [1148.698354997026, 2.2730082936134623], [1231.1444133449063, 2.5439564140781004], [1319.5079107728816, 2.786215621130608], [1414.2135623730828, 2.943734162745548], [1488.33752612359, 3.0], [1515.7165665103846, 3.0222798424981097], [1624.5047927124563, 3.097402554276887], [1741.1011265922318, 3.296443588008485], [1866.065983073597, 3.744719164495476], [1907.4686397764822, 4.0], [1999.9999999999802, 4.560522909257839], [2050.9689688762996, 5.0], [2143.5469250725646, 5.750247972612479], [2167.577876213105, 6.0], [2268.14583913042, 7.0], [2297.396709994046, 7.265341878553659], [2364.7207575749394, 8.0], [2462.2888266898062, 8.938604523939993], [2468.5350481714063, 9.0], [2569.9603005892427, 10.0], [2639.0158215457564, 10.597954107762405], [2692.9744736506464, 11.0], [2828.427124746159, 11.944819435973553], [2842.0716852645023, 12.0], [3031.4331330207656, 12.764472410307476], [3249.0095854249043, 12.814452103634524], [3481.5195123610197, 12.0], [3482.2022531844555, 11.997708655248715], [3639.5160679032615, 11.0], [3732.1319661471844, 10.39260452718247], [3782.8055190236078, 10.0], [3901.6630313381092, 9.0], [3999.9999999999504, 8.140865209379413], [4017.6807542650718, 8.0], [4135.224253027437, 7.0], [4239.2761695945865, 5.999999999999999], [4287.093850145118, 5.568563304772742], [4362.484630881472, 5.0], [4479.881116243962, 4.0], [4592.862061861639, 3.0], [4594.793419988081, 2.9845211085276793], [4749.876743402125, 2.0], [4891.425142741243, 1.0], [4924.577653379601, 0.7808223097216161], [5106.01245353043, 0.0], [5278.0316430915, -0.7660052620963829], [5400.688996087207, -1.0], [5656.854249492303, -1.458262115346491], [6062.866266041501, -1.2778528813974908], [6192.732087301056, -1.0], [6498.019170849792, -0.35808288204409133], [6611.086350174228, 0.0], [6951.693530223904, 1.0], [6964.404506368894, 1.03546371900376], [7236.264878633221, 2.0], [7464.2639322943505, 2.7032197640566027], [7550.251890729983, 3.0], [7842.6914630856545, 4.0], [7999.999999999882, 4.484933017674262]]}",,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,11,0,11,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.5383551999694,None,5656.85424949238,-4.0,8.109296367558474e-05,1,"[0.7278867087346703, 0.7278867087346703, 0.7278867087346703, 0.7278867087346703]","[1122.4620483093731, 1681.7928305074292, 2519.8420997897465, 3775.497250726774]",Perfect_5th,"[6.596688252632579, 10.0, 14.0, 16.630445642002396]",False,1714.5556040999945,1717.7624931000173,1717.7624931000173,1718.9647204000503,['space'],1,[0.20057829993311316],3.9535333001986146,4.982076000189409,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,11,0,11,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.588510600035,None,,,,,"[0.5023614320919348, 0.5023614320919348, 0.5023614320919348, 0.5023614320919348]","[2000.3894401132386, 1587.7101507909163, 1260.1663817930446, 1000.1947200566193]",Major_3rd,"[11.130926003204255, 9.721088948797641, 7.224440241281819, 5.744353958799096]",True,1720.587058700039,1723.1308571000118,1723.1308571000118,1724.3351288000122,['space'],0,[0.30992659996263683],3.044903900125064,4.052133800112642,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,11,0,11,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.6992018000456,None,,,,,"[0.7669812678556308, 0.7669812678556308, 0.7669812678556308, 0.7669812678556308]","[692.9267700546534, 462.47313434513325, 308.6637856034082, 206.00836128121207]",Perfect_5th,"[5.6586428705152665, 6.44997255490173, 4.109296637790383, 5.349834201550752]",True,1725.6924225999974,1729.0368158000056,1729.0368158000056,1730.2632423000177,None,1,,4.077807400142774,5.092651400133036,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,11,0,11,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.8534034000477,None,227.41637912064087,-2.0,0.00016818178657105874,1,"[0.595629930834653, 0.595629930834653, 0.595629930834653, 0.595629930834653]","[143.26334157248414, 160.8076638290959, 180.50049972545207, 202.60496064269637]",Tone,"[9.477597685312794, 8.157001307055994, 7.0, 5.349834201550752]",False,1731.8580643000314,1734.6754773999564,1734.6754773999564,1735.8789818999358,['space'],1,[0.23795009998138994],3.412946200114675,4.416586100123823,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,11,0,11,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.357157099992,None,,,,,"[0.48335888166020036, 0.48335888166020036, 0.48335888166020036, 0.48335888166020036]","[5785.793969265296, 5154.556430642558, 4592.187716641497, 4091.174150215721]",Tone,"[6.891561803284695, 9.0, 11.8459381191736, 15.0]",True,1737.3660854999907,1739.8520991000114,1739.8520991000114,1741.0844529999886,None,1,,2.97549320012331,3.9963962000329047,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,11,0,11,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.4259437000146,None,,,,,"[0.4467416367382082, 0.4467416367382082, 0.4467416367382082, 0.4467416367382082]","[5932.2472566149345, 4708.427767843006, 3737.0815958951343, 2966.123628307467]",Major_3rd,"[6.139549794679203, 11.0, 16.630445642002396, 16.76202069126697]",True,1742.4198281000135,1744.7868966000387,1744.7868966000387,1746.0090915999608,None,1,,2.8127083000727,3.822995300171897,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,11,0,11,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.3073794000084,None,2297.3967099940687,1.0,9.133707849613953e-05,0,"[0.6373819903129375, 0.6373819903129375, 0.6373819903129375, 0.6373819903129375]","[1447.269237440377, 1624.50479271247, 1823.4449771164325, 2046.7477839935486]",Tone,"[8.583196466424154, 9.721088948797641, 10.61849427374204, 11.130926003204255]",False,1747.3220124000218,1750.2667517999653,1750.2667517999653,1751.4771264999872,None,0,,3.5725828000577167,4.5769952001282945,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,11,0,11,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.954651099979,None,,,,,"[0.48549352872515183, 0.48549352872515183, 0.48549352872515183, 0.48549352872515183]","[5313.881444162578, 4217.630497248986, 3347.5355440731, 2656.940722081289]",Major_3rd,"[8.0, 14.0, 17.27513827088565, 14.772803857532233]",True,1752.9523756999988,1755.4390576999867,1755.4390576999867,1756.6637024999363,None,1,,2.9751937000546604,4.0035454001044855,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,11,0,11,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.0140632999828,None,402.1502069949655,0.19046011201268565,7.813925667370842e-05,1,"[0.424618911134818, 0.424618911134818, 0.424618911134818, 0.424618911134818]","[159.5934154082594, 201.07510349748281, 253.3387555062688, 319.18683081651875]",Major_3rd,"[8.157001307055994, 5.349834201550752, 3.5204496957262235, 4.674472989159394]",False,1758.007458899985,1760.3007129000034,1760.3007129000034,1761.5202415999956,['space'],1,[0.25854559999424964],2.7149728001095355,3.716512000071816,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
