tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_none,Audiogram_frequency,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,12,0,12,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.6388660999946,None,153.8930516681146,-5.0,0.00026176446723483323,1,"[0.7606156400245873, 0.4751290799602644, 0.4920529413322608, 0.5093721178859916]","[387.7861904584338, 307.7861033362292, 244.2899921085616, 193.8930952292169]",Major_3rd,"[10.47466440993579, 9.432336453088666, 11.0, 12.403805897260522]",False,1746.6510052999947,1749.416921300115,1749.416921300115,1750.6277723000385,['space'],1,[0.4374188999645412],3.276878950186074,4.312047050334513,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,12,0,12,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.0299269999377,None,,,,,"[0.4476487022610315, 0.4476487022610315, 0.4476487022610315, 0.4476487022610315]","[435.88803604830645, 653.0941291370556, 978.5355555526636, 1466.146747860011]",Perfect_5th,"[11.867488779501988, 15.620563390405254, 10.0, 4.564443575721455]",True,1752.023061499931,1754.3997190999798,1754.3997190999798,1755.6353488999885,None,1,,2.7981945001520216,3.82383370003663,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,12,0,12,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.9195141000673,None,194.41583285105344,6.403805897260522,0.0005973399619997596,1,"[0.662895873079451, 0.4098826023746105, 0.6110124823536609, 0.6497824717909854]","[979.7944009675416, 653.9343076520647, 436.44878793153225, 291.29461821760736]",Perfect_5th,"[10.0, 15.620563390405254, 11.867488779501988, 9.638314099777514]",False,1756.9125501001254,1759.6521159000695,1759.6521159000695,1760.8834393001162,['space'],1,[0.14051849977113307],3.3469853999558836,4.378313499968499,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,12,0,12,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.3881006999873,None,665.493033764271,9.620563390405254,0.0001454591923155605,1,"[0.7831850026660137, 0.7831850026660137, 0.7831850026660137, 0.7831850026660137]","[419.23434089900223, 470.574637007124, 528.2021709374561, 592.8868907119146]",Tone,"[11.154379536012986, 12.58752167620985, 13.999630326367877, 15.0]",False,1762.4027841000352,1765.7888197000138,1765.7888197000138,1766.9927467999514,['space'],1,[0.5078851997386664],4.149619400268421,5.174900600221008,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,12,0,12,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.6674454000313,None,1000.0,-2.0,3.4992099800113655e-05,0,"[0.4313123303068811, 0.4639414999060709, 0.5050980628956991, 0.7034917737350959]","[2519.8420997897465, 2000.0000000000002, 1587.4010519681997, 1259.9210498948732]",Major_3rd,"[10.7928107105889, 8.63355989040143, 5.0, 5.0]",False,1768.7621524001006,1771.1935990001075,1771.1935990001075,1772.4270522000734,None,0,,3.1167653498705477,4.154125749832019,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,13,0,13,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.7391526000574,None,333.48326346230823,3.5306920524030776,0.00014087781311246026,1,"[0.5533578543449806, 0.5286994728326568, 0.5265852691992172, 0.5520132425289489]","[132.3429208084641, 166.74163173115414, 210.0812917119, 264.68584161692814]",Major_3rd,"[9.571598720377217, 11.584848593831634, 12.384595368515688, 10.12521572052971]",False,1783.7211915000807,1786.3741693999618,1786.3741693999618,1787.6090981999878,['space'],1,[0.7696815000381321],3.1738543999381363,4.21097410004586,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,13,0,13,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.0238853001501,None,8000.0,-14.0,3.622179800374953e-05,0,"[0.7455108672300716, 0.7455108672300716, 0.7455108672300716, 0.7455108672300716]","[3174.8021039364003, 4000.0000000000014, 5039.684199579494, 6349.604207872799]",Major_3rd,"[8.0, 5.067126500205376, 3.9525763145982866, 8.881784197001252e-16]",False,1789.042522800155,1792.3154478999786,1792.3154478999786,1793.5478972999845,None,0,,4.008117850404233,5.039541150210425,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,13,0,13,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.1497808001004,None,172.4535929982336,6.0,0.0007297983548838858,1,"[0.6878486421613277, 0.6878486421613277, 0.6878486421613277, 0.6878486421613277]","[434.55582389695525, 344.9071859964672, 273.75301494109175, 217.27791194847762]",Major_3rd,"[11.867488779501988, 9.902816769994493, 10.0, 12.053320048470916]",False,1795.1733138000127,1798.2811652000528,1798.2811652000528,1799.5134875001386,['space'],1,[0.2245443998835981],3.7721551000140607,4.797099000075832,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,13,0,13,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0673426000867,None,4000.0,-1.0,7.481178280472168e-05,1,"[0.7572178234348617, 0.7572178234348617, 0.7572178234348617, 0.7572178234348617]","[1587.4010519682001, 2000.0000000000007, 2519.842099789747, 3174.8021039363994]",Major_3rd,"[5.0, 8.63355989040143, 10.7928107105889, 8.0]",False,1802.9815030000173,1806.2899497000035,1806.2899497000035,1807.5013578999788,['space'],1,[0.32569879991933703],4.059805450262502,5.086289150407538,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,13,0,13,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808.1259781001136,None,,,,,"[0.7676145644310843, 0.7676145644310843, 0.7676145644310843, 0.7676145644310843]","[877.7259507516632, 585.8117900513024, 390.98246220158364, 260.94948641410144]",Perfect_5th,"[13.0, 14.667483670350345, 11.0, 10.12521572052971]",True,1809.1251469000708,1812.467123700073,1812.467123700073,1813.6741419001482,None,1,,4.080392200034112,5.10043069999665,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,13,0,13,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.3060209001414,None,671.3069345261613,9.620563390405254,0.00014391586082441383,1,"[0.49795768121817363, 0.49795768121817363, 0.49795768121817363, 0.49795768121817363]","[133.20416675754694, 199.58074572229418, 299.03324372403887, 448.043625293117]",Perfect_5th,"[9.571598720377217, 12.384595368515688, 9.432336453088666, 12.0]",False,1815.309211099986,1817.8352934999857,1817.8352934999857,1819.0417132999282,['space'],1,[0.29357799980789423],3.0066266001667827,4.040437800111249,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,13,0,13,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.4319843000267,None,1866.0659830736151,-5.0,3.8668977259766345e-05,0,"[0.7951797545188608, 0.7951797545188608, 0.7951797545188608, 0.7951797545188608]","[1175.5479062836087, 1319.5079107728943, 1481.0975522865645, 1662.4757922855758]",Tone,"[6.0, 4.561992096923383, 4.564443575721455, 5.238359735917687]",False,1822.8619562000968,1826.2772657999303,1826.2772657999303,1827.495613800129,None,0,,4.2071517002768815,5.2266640001907945,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,13,0,13,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.159166000085,None,1866.0659830736151,-4.0,4.3387306094440826e-05,1,"[0.49346918561569053, 0.7723761880331574, 0.7953744995893108, 0.596713753696039]","[4702.1916251344355, 3732.1319661472303, 2962.195104573129, 2351.0958125672178]",Major_3rd,"[4.27301836022609, 5.796928157975716, 9.081846481128295, 10.463104830656292]",False,1829.1798301001545,1832.2719455000479,1832.2719455000479,1833.4858725001104,['space'],1,[0.2879609998781234],3.6802348499186337,4.708774650003761,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,13,0,13,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833.9559005999472,None,715.2759986815636,9.6825341469976,0.00013319092260633334,1,"[0.7021483839610687, 0.6928699959699594, 0.6670130486676978, 0.42695769162778757]","[141.9287340943398, 212.6528267056981, 318.619235170978, 477.389454885712]",Perfect_5th,"[10.0, 12.053320048470916, 9.432336453088666, 13.0]",False,1834.9646195999812,1838.0552857001312,1838.0552857001312,1839.2822281001136,['space'],1,[0.30549519998021424],3.513338999822736,4.520659499801695,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,13,0,13,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.577256700024,None,2463.388595535899,4.792810710588901,0.00014773644352615055,1,"[0.4153097014761396, 0.4153097014761396, 0.4153097014761396, 0.4153097014761396]","[3910.3856479601523, 3483.7575612020796, 3103.6751455866474, 2765.060208727175]",Tone,"[5.067126500205376, 6.78511766356254, 9.0, 10.03860550823755]",False,1840.584383700043,1842.8369289000984,1842.8369289000984,1844.0584363001399,['space'],1,[0.21733339969068766],2.6873977999202907,3.7011006998363882,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
