tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,answer_too_early.rt,Catch trial answer,answer_too_late.rt,Audiogram_time,Audiogram_frequency,Audiogram_none,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,10,0,10,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161.7392669000255,None,125.0,-3.0,0.0005116464961403772,1,"[0.45867650704015706, 0.45867650704015706, 0.45867650704015706, 0.45867650704015706]","[629.9605249474366, 420.4482076268573, 280.6155120773433, 187.2883846095852]",Perfect_5th,"[8.0, 11.926694878212647, 12.613922452999732, 12.145326944620653]",False,2162.7706981000083,2165.186247900012,2165.186247900012,2166.41548700002,['space'],1,2.8628600999654736,3.885509399988223,None,1,None,1,[0.39851979998638853],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2166.701196900016,None,5229.0126567554,-13.737642093698149,2.9674743106656695e-05,1,"[0.41737168179664896, 0.41737168179664896, 0.41737168179664896, 0.41737168179664896]","[1037.567524011069, 1554.5947639632009, 2329.260336521498, 3489.947246098321]",Perfect_5th,"[5.0, 7.0, 2.4582237535051696, -0.35482135484895494]",False,2167.7142357000266,2169.9852411000174,2169.9852411000174,2171.2098933000234,['space'],1,2.6855212999798823,3.7005658999842126,None,1,None,1,[0.08888289998867549],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.478927900025,None,615.5722066724584,-4.0,3.370283309245974e-05,1,"[0.5015060309262337, 0.5015060309262337, 0.5015060309262337, 0.5015060309262337]","[387.78619045843374, 435.27528164806216, 488.5799842171231, 548.4124898473132]",Tone,"[12.215520051168408, 11.6079989710239, 11.0, 10.0]",False,2175.652529300016,2178.189638800017,2178.189638800017,2179.394565400027,['space'],1,3.0474625998467673,4.055401099845767,None,1,None,1,[0.29009999995469116],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179.770843300008,None,,,,,"[0.4946790834489471, 0.4946790834489471, 0.4946790834489471, 0.4946790834489471]","[1121.2067975499008, 1258.5120785562542, 1412.6320455183397, 1585.625859319975]",Tone,"[6.0, 7.33586302511102, 7.582715715090722, 6.243810934919466]",True,2180.784894900018,2183.3099532000197,2183.3099532000197,2184.5392848000047,None,1,3.0002743999648374,4.018236199975945,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2203.6145060000126,None,1126.6097869698826,0.6349420285508768,5.309066023550531e-05,1,"[0.5879301164442199, 0.5879301164442199, 0.5879301164442199, 0.5879301164442199]","[2838.8787712418684, 2253.2195739397657, 1788.381560993661, 1419.439385620934]",Major_3rd,"[1.901561825943622, 2.4582237535051696, 5.0, 7.582715715090722]",False,2204.5898791000072,2207.3843778000155,2207.3843778000155,2208.6152939000167,['space'],1,3.3814127999648917,4.406289899983676,None,1,None,1,[0.24529169997549616],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2209.0621339000063,None,164.93848884661182,-1.0,0.0003503823469658471,1,"[0.4440467303730263, 0.4440467303730263, 0.4440467303730263, 0.4440467303730263]","[415.6189480713941, 329.8769776932237, 261.82353070515677, 207.809474035697]",Major_3rd,"[11.926694878212647, 12.633888727792076, 12.411447692845933, 11.84221032185445]",False,2212.9757516000245,2215.324624800007,2215.324624800007,2216.55482010002,['space'],1,2.787699099862948,3.7991972998715937,None,1,None,1,[0.4212537999555934],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.849253000022,None,129.709730255233,8.50595197061979,0.0018126367523489525,1,"[0.43806696985823423, 0.43806696985823423, 0.43806696985823423, 0.43806696985823423]","[326.84803904950803, 259.4194605104661, 205.9013622576683, 163.424019524754]",Major_3rd,"[12.633888727792076, 12.411447692845933, 11.84221032185445, 13.238881238214129]",False,2217.866358200001,2220.204941700009,2220.204941700009,2221.412231400027,['space'],1,2.7936235000088345,3.81165129999863,None,1,None,1,[0.38891359994886443],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221.736893500027,None,1231.1444133449168,-9.0,1.9060770296529213e-05,0,"[0.5167970149943963, 0.5167970149943963, 0.5167970149943963, 0.5167970149943963]","[3102.2895236674703, 2462.2888266898335, 1954.3199368684927, 1551.1447618337352]",Major_3rd,"[1.0, 2.2619426833123955, 3.43526397327203, 7.0]",False,2226.6560547000263,2229.2395400000096,2229.2395400000096,2230.45198100002,None,0,3.099423999839928,4.11363999985042,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2230.8335529000033,None,818.7532971006259,-1.9394228815914873,3.111648198236243e-05,1,"[0.5793730974941469, 0.5793730974941469, 0.5793730974941469, 0.5793730974941469]","[1299.6898451199656, 1157.8920169973935, 1031.5645136879098, 919.0195029236212]",Tone,"[7.674896035970219, 6.634942028550877, 5.0, 4.187791949715262]",False,2231.8346340999997,2234.6024452000274,2234.6024452000274,2235.810922900011,['space'],1,3.343159199983347,4.365515999990748,None,1,None,1,[0.33575759996892884],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2236.259010000009,None,1866.0659830736151,-8.0,2.7375539437497683e-05,1,"[0.47328182815083697, 0.47328182815083697, 0.47328182815083697, 0.47328182815083697]","[2962.1951045731294, 2639.015821545789, 2351.0958125672178, 2094.5882456412537]",Tone,"[1.4739359530235028, 2.1227880221156723, 2.4582237535051696, 3.0]",False,2240.560822700005,2243.017101400008,2243.017101400008,2244.246096500021,['space'],1,2.90658919987618,3.9170755998638924,None,1,None,1,[0.8721419999783393],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2244.53748660002,None,,,,,"[0.6964115150898134, 0.6964115150898134, 0.6964115150898134, 0.6964115150898134]","[853.6495286146632, 760.5152707839082, 677.5420798675369, 603.621370440128]",Tone,"[3.891779487324177, 4.670978789390276, 6.0, 8.007441273986634]",True,2245.5509313000075,2248.6839183000266,2248.6839183000266,2249.8922799000284,None,1,3.8045621999772266,4.812740299996221,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.4208892000024,None,1390.0439662714857,1.582715715090722,6.123246037058165e-05,1,"[0.5211426125156857, 0.5211426125156857, 0.5211426125156857, 0.5211426125156857]","[551.6393135853514, 695.0219831357431, 875.6728266924022, 1103.2786271707025]",Major_3rd,"[10.0, 6.0, 3.891779487324177, 6.0]",False,2251.4140681000135,2254.014748800022,2254.014748800022,2255.243715800025,['space'],1,3.113899100018898,4.12719980001566,None,1,None,1,[0.3598984999698587],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2255.6083137000096,None,466.5164957684038,-5.0,4.113841492540627e-05,0,"[0.4469262585602552, 0.4469262585602552, 0.4469262585602552, 0.4469262585602552]","[293.88697657090216, 329.8769776932236, 370.2743880716411, 415.61894807139396]",Tone,"[12.613922452999732, 12.633888727792076, 12.215520051168408, 11.926694878212647]",False,2260.099983000022,2262.4688024000206,2262.4688024000206,2263.701753900008,None,0,2.826300999848172,3.848295199830318,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2263.9977140000265,None,3594.3996377774174,-7.0,3.431434535872808e-05,1,"[0.4632847534712907, 0.4632847534712907, 0.4632847534712907, 0.4632847534712907]","[713.2192207752485, 1068.621405852027, 1601.1230148900006, 2398.9739441598163]",Perfect_5th,"[5.63663289417287, 5.7389287608496184, 6.243810934919466, 2.2619426833123955]",False,2264.9967150000157,2267.4005023000063,2267.4005023000063,2268.6125447000086,['space'],1,2.883617999992566,3.887692100019194,None,1,None,1,[0.32025049996445887],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268.9576953000214,None,8000.0,-7.0,8.109050486794653e-05,0,"[0.5827058534798254, 0.5827058534798254, 0.5827058534798254, 0.5827058534798254]","[1587.4010519681997, 2378.4142300054423, 3563.5948725613575, 5339.359416680138]",Perfect_5th,"[6.243810934919466, 2.4582237535051696, -1.0, -7.737642093698149]",False,2273.67822110001,2276.4580541000178,2276.4580541000178,2277.669702700019,None,0,3.3653661998396274,4.376582999830134,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2278.104920600017,None,193.0865008555225,6.0,0.0005798651909718414,1,"[0.7555914057049674, 0.7555914057049674, 0.7555914057049674, 0.7555914057049674]","[486.54749375683446, 386.173001711045, 306.50571457891505, 243.27374687841723]",Major_3rd,"[11.0, 12.215520051168408, 12.692802249890509, 12.0]",False,2279.1001892000204,2282.3889927000273,2282.3889927000273,2283.5982884000114,['space'],1,4.040414699993562,5.056038100010483,None,1,None,1,[0.3864605999842752],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284.221620300028,None,,,,,"[0.6028455507703547, 0.6028455507703547, 0.6028455507703547, 0.6028455507703547]","[4153.284131810266, 3700.1555091023783, 3296.4637999792235, 2936.815373797522]",Tone,"[-4.0, -1.7562789393965659, 0.7330606016354322, 1.4739359530235028]",True,2285.2425621,2288.0646737000206,2288.0646737000206,2289.275432000024,None,1,3.4489221000112593,4.4504672000184655,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.7432488000195,None,,,,,"[0.5546611477071139, 0.5546611477071139, 0.5546611477071139, 0.5546611477071139]","[142.9304324914176, 160.43398602006116, 180.08106056651516, 202.13415610521488]",Tone,"[14.285385275557555, 13.238881238214129, 12.635602034081144, 11.84221032185445]",True,2290.7574056000158,2293.452176300023,2293.452176300023,2294.6662679,None,1,3.2359172999858856,4.263711099978536,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.078662600019,None,4287.0938501451765,-16.0,1.6434381748198305e-05,1,"[0.45682670462038105, 0.45682670462038105, 0.45682670462038105, 0.45682670462038105]","[6805.337287606852, 6062.8662660415985, 5401.399784672765, 4812.100144328471]",Tone,"[-3.0, -6.083539334766696, -7.737642093698149, -7.0]",False,2296.109762100008,2298.5140713000146,2298.5140713000146,2299.7451520000177,['space'],1,2.8385619000182487,3.853279200004181,None,1,None,1,[0.628817499964498],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0355620000046,None,,,,,"[0.7616341552309329, 0.7616341552309329, 0.7616341552309329, 0.7616341552309329]","[703.2290997876233, 469.34911450431787, 313.2529517798892, 209.07126223610007]",Perfect_5th,"[5.63663289417287, 11.224919305042746, 12.692802249890509, 11.84221032185445]",True,2301.0441588000103,2304.3669941000117,2304.3669941000117,2305.584648600023,None,1,4.076355800003512,5.097742200014181,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.1925257000257,None,453.788829913674,5.224919305042747,0.00013469059544433728,1,"[0.4459526736386148, 0.4459526736386148, 0.4459526736386148, 0.4459526736386148]","[285.86904950770105, 320.8771588586677, 360.1724329881922, 404.2798868764966]",Tone,"[12.613922452999732, 12.633888727792076, 12.46127946129036, 11.926694878212647]",False,2307.205856400018,2309.5658110000077,2309.5658110000077,2310.8029540000134,['space'],1,2.805479099974036,3.8340980999928433,None,1,None,1,[0.268263299978571],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.1052673000086,None,2462.2888266898335,-5.0,4.783245253797975e-05,0,"[0.41846729323137677, 0.41846729323137677, 0.41846729323137677, 0.41846729323137677]","[3908.639873736986, 3482.202253184498, 3102.289523667471, 2763.8257599355534]",Tone,"[-3.0, -0.35482135484895494, 1.0, 2.0]",False,2316.005109800026,2318.2731869000127,2318.2731869000127,2319.4933931000123,None,0,2.706193099846132,3.7315489998436533,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.7820464000106,None,340.01353552366686,6.633888727792077,0.00019773486096187422,1,"[0.7300698957093192, 0.7300698957093192, 0.7300698957093192, 0.7300698957093192]","[539.7378439736956, 480.8517533279958, 428.3902106554461, 381.65228953680685]",Tone,"[10.0, 11.0, 11.6079989710239, 12.215520051168408]",False,2320.7996281000087,2324.019660800026,2324.019660800026,2325.2306702000205,['space'],1,3.9597349999821745,4.984033099986846,None,1,None,1,[0.28885749995242804],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,11,0,11,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325.8499426000053,None,153.8930516681146,-4.0,0.0002937045629180046,1,"[0.7889600767251027, 0.7889600767251027, 0.7889600767251027, 0.7889600767251027]","[775.5723809168677, 517.632461920689, 345.4782199919442, 230.5790483964849]",Perfect_5th,"[4.670978789390276, 10.711014651906595, 12.46127946129036, 11.891341302813132]",False,2330.4835773000086,2333.8714539000066,2333.8714539000066,2335.083286100009,['space'],1,4.19658069984871,5.206703899864806,None,1,None,1,[0.43405429998529144],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,12,0,12,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338.1950243000174,None,3090.4558538198467,-4.526064046976497,3.764246267726513e-05,1,"[0.47791774188173247, 0.47791774188173247, 0.47791774188173247, 0.47791774188173247]","[4905.792873414905, 4370.564582387351, 3893.7303839984584, 3468.9194078883174]",Tone,"[-7.407129935038894, -5.0, -3.0, -0.35482135484895494]",False,2339.1223658000235,2341.5767471000145,2341.5767471000145,2342.787726700015,['space'],1,2.943321999977343,3.9538879999890924,None,1,None,1,[0.3124903999851085],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
