tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,Audiogram_both,Audiogram_frequency,Audiogram_none,Audiogram_time,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,9,0,9,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.3275879998691,None,1515.7165665103996,-1.0,4.4233032710320856e-05,0,"[0.5494735417578442, 0.5494735417578442, 0.5494735417578442, 0.5494735417578442]","[400.78116693671564, 823.2214800242425, 3609.7549619993774, 333.9802383729569]",None,"[5.597592726781405, 5.735065782666709, 2.5050615479466045, 3.4747590406773865]",False,1502.8201570999809,1505.4928522999398,1505.4928522999398,1506.7102078997996,None,0,,3.234459998784587,4.265366698848084,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,9,0,9,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.1407312999945,None,,,,,"[0.43683734608783675, 0.43683734608783675, 0.43683734608783675, 0.43683734608783675]","[390.53998438447445, 132.82226245926356, 194.7092415171523, 646.7240705644797]",None,"[5.0, 6.048065125584764, 1.6760163755732504, 6.595400128776029]",True,1508.1591996999923,1510.4883357998915,1510.4883357998915,1511.7101274000015,['space'],0,[0.4864504998549819],2.7643528999760747,3.7719433000311255,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,9,0,9,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.9950455999933,None,319.6342748774577,-3.0,6.896668890652065e-05,1,"[0.49509663345416355, 0.49509663345416355, 0.49509663345416355, 0.49509663345416355]","[1411.0905239432095, 685.1683227850103, 3954.954431340131, 4844.169956395047]",None,"[6.162415204904671, 6.240015226198375, 2.1509078376766233, 0.27134708569755706]",False,1512.9890230998863,1515.4989589999896,1515.4989589999896,1516.7008832998108,['space'],1,[0.46169290016405284],2.999236000003293,4.021086199907586,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,9,0,9,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.0776994999032,None,3249.0095854249403,1.0,7.939092648083988e-05,1,"[0.43675217181135834, 0.43675217181135834, 0.43675217181135834, 0.43675217181135834]","[3406.01835557673, 718.2872863917391, 1560.328495980431, 3665.1864536944904]",None,"[2.615232688418234, 6.240015226198375, 4.0, 2.5050615479466045]",False,1520.2307094999123,1522.5762128999922,1522.5762128999922,1523.8007449998986,['space'],1,[0.2657985999248922],2.7723363989498466,3.779069098876789,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,9,0,9,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.0532052998897,None,1454.4820800522025,0.0,4.943260472496246e-05,0,"[0.5827942690389684, 0.5827942690389684, 0.5827942690389684, 0.5827942690389684]","[1096.8605541757736, 1438.329714851134, 4142.876658424768, 5546.297594677476]",None,"[7.0, 6.0, 2.0, -0.9694354748693517]",False,1525.0660822999198,1527.8338234999683,1527.8338234999683,1529.0498956998345,None,0,,3.336591299623251,4.3497497998178005,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,9,0,9,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.4924746998586,None,406.12619817811805,-8.0,3.0352225841600565e-05,0,"[0.787161651243761, 0.787161651243761, 0.787161651243761, 0.787161651243761]","[378.76836050743265, 3402.569548352927, 1442.61301727639, 1064.4883445601429]",None,"[4.961109682929862, 2.615232688418234, 6.0, 6.891968791479923]",False,1533.0067145999055,1536.3875735998154,1536.3875735998154,1537.5983665999956,None,0,,4.173354699043557,5.186120898928493,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,9,0,9,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.2485725998413,None,423.78736176221366,0.0,7.533891616926413e-05,1,"[0.5893290372438887, 0.5893290372438887, 0.5893290372438887, 0.5893290372438887]","[181.28497979021432, 130.65195718374872, 6498.896452842709, 246.77219442502127]",None,"[2.0, 6.048065125584764, -1.7244312477694326, 0.8324630595920937]",False,1539.241875299951,1542.0368774998933,1542.0368774998933,1543.2651321999729,['space'],1,[0.3316736000124365],3.400096149649471,4.424861749634147,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,9,0,9,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.7169349999167,None,870.5505632961246,-4.0,2.5473799685121028e-05,1,"[0.40480741588822533, 0.40480741588822533, 0.40480741588822533, 0.40480741588822533]","[782.1114828415929, 356.27827282379707, 2566.4869510953895, 295.0975943535214]",None,"[5.917456052324865, 4.2479600298789695, 0.6462576101882194, 2.0]",False,1547.002373999916,1549.2398209997918,1549.2398209997918,1550.4740722000133,['space'],1,[0.394221100024879],2.6431087490636855,3.66610054904595,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,9,0,9,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.7126056998968,None,,,,,"[0.5103450305444012, 0.5103450305444012, 0.5103450305444012, 0.5103450305444012]","[5212.658609465107, 1991.4726629599443, 611.733486562491, 5427.205458541285]",None,"[-0.39302076275731945, 0.0, 6.896055004427689, -0.39302076275731945]",True,1551.7039384997915,1554.2632418998983,1554.2632418998983,1555.4774445998482,None,1,,3.0603464997839183,4.090092299738899,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,9,0,9,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.866699700011,None,212.60076892021092,-5.303877041149519,0.00013073182405563867,1,"[0.7406868299497378, 0.7406868299497378, 0.7406868299497378, 0.7406868299497378]","[1749.3195950560914, 7396.376345002598, 1812.8726125071503, 255.94774725488475]",None,"[2.0, -1.7816767057240748, 1.0, 1.0]",False,1556.8596249998081,1560.106034899829,1560.106034899829,1561.307002699934,['space'],1,[0.3849334002006799],3.973427999764681,4.999407099792734,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,9,0,9,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.9346682999749,None,2297.3967099940687,-4.0,5.136261376053404e-05,0,"[0.5421326605895034, 0.5421326605895034, 0.5421326605895034, 0.5421326605895034]","[5159.356855546863, 1345.1510762184316, 239.03106182400055, 1202.4715739143257]",None,"[0.0, 6.954440554421228, 0.6222929191430779, 7.305918379084402]",False,1565.341894999845,1567.9974281999748,1567.9974281999748,1569.2221810999326,None,0,,3.221643249038607,4.255413149017841,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,9,0,9,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.6460547999013,None,2143.4545312667397,-6.496336991567021,3.69174737562995e-05,0,"[0.7720359162232495, 0.7720359162232495, 0.7720359162232495, 0.7720359162232495]","[2594.7386066419626, 218.3534082182411, 5907.468394950086, 1060.8246663391108]",None,"[0.6462576101882194, 0.6961229588504807, -1.4269691556203679, 6.891968791479923]",False,1570.6661511999555,1574.0293701000046,1574.0293701000046,1575.2534470998216,None,0,,4.116767399711534,5.1415784996934235,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,9,0,9,0,16,0,16,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.8835755998734,None,,,,,"[0.675287689799735, 0.675287689799735, 0.675287689799735, 0.675287689799735]","[263.7598421440795, 136.0778937201052, 388.11399676003384, 4152.625927834354]",None,"[1.2931498873070675, 6.0, 5.0, 2.0]",True,1576.8792737999465,1579.937107199803,1579.937107199803,1581.1400640998036,None,1,,3.7167636998929083,4.739773199893534,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,9,0,9,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.6848132999148,None,4000.0,-8.0,3.3417195878430746e-05,1,"[0.7386777982592378, 0.7386777982592378, 0.7386777982592378, 0.7386777982592378]","[2338.585667369258, 3660.105274401089, 271.11416197834967, 1517.6220399845226]",None,"[-0.4494547166917453, 2.5050615479466045, 1.2931498873070675, 4.970570268636886]",False,1582.6989966998808,1585.940229299944,1585.940229299944,1587.143399699824,['space'],1,[0.24549000011757016],3.9781538497190922,4.9864004496484995,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,9,0,9,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.741147799883,None,,,,,"[0.625359500395567, 0.625359500395567, 0.625359500395567, 0.625359500395567]","[4317.446099833973, 197.54264523584015, 537.6215480741969, 185.7034274249704]",None,"[1.6083902085372372, 1.062109997243569, 7.075743009410166, 2.0]",True,1588.7573426999152,1591.6592147999909,1591.6592147999909,1592.8842113998253,None,1,,3.5127545995637774,4.542632999597117,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,9,0,9,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.3652494999114,None,2883.170356231883,-4.6203267468757225,3.647235016212915e-05,0,"[0.5758462783460787, 0.5758462783460787, 0.5758462783460787, 0.5758462783460787]","[2045.6309467194017, 225.21080280443527, 264.98975965639244, 314.72146059490206]",None,"[-0.07449695470183038, 0.6961229588504807, 1.2931498873070675, 3.0]",False,1594.3672036998905,1597.1189437999856,1597.1189437999856,1598.3515827998053,None,0,,3.3048022999428213,4.336094199912623,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
