tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,Catch trial answer,feedback.rt,Audiogram_time,Audiogram_none,Audiogram_frequency,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,14,0,14,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.002525000018,None,2000.0,13.0,0.0003341719587843073,1,"[0.5200319516675984, 0.5190215391532641, 0.7452412515508902, 0.40873051650225806]","[3174.8021039364003, 2828.427124746191, 2519.842099789747, 2244.9240966187463]",Tone,"[10.0, 12.284322015631432, 13.736246230917883, 14.020284546888995]",False,1872.827297299984,1875.6512072000187,1875.6512072000187,1876.8769131000154,['space'],1,3.2330339696491137,4.2458471696591005,None,1,None,1,,,[0.4273276999592781],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,14,0,14,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.1253751999466,None,3527.2701885106194,2.948591087148059,0.00010621643326620667,1,"[0.6308991290479526, 0.7533069694543466, 0.43886333380389336, 0.42781503243034485]","[5599.192407817827, 4988.313338746022, 4444.081959171187, 3959.2269207362183]",Tone,"[6.6894277273926255, 7.31058309055847, 7.487080647649432, 7.793222268823757]",False,1878.1164707000135,1880.9521633000113,1880.9521633000113,1882.183065099991,['space'],1,3.259419919922948,4.276788019924425,None,1,None,1,,,[0.214363900013268],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,14,0,14,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.4751313999295,None,250.0,21.0,0.001879187021442221,0,"[0.6569496557987775, 0.4379202275711527, 0.5139150943916108, 0.7761784617373171]","[1259.9210498948732, 840.8964152537146, 561.2310241546866, 374.5767692191704]",Perfect_5th,"[15.0, 16.0, 22.0, 30.0]",False,1885.5809783999575,1888.215276199975,1888.215276199975,1889.4251059999224,None,0,3.411213479586877,4.424859479651786,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,15,0,15,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.31843330001,None,,,,,"[0.7844705896241966, 0.7844705896241966, 0.7844705896241966, 0.7844705896241966]","[843.7256124598788, 563.1192867477338, 375.8370333013394, 250.8411253618291]",Perfect_5th,"[16.0, 22.0, 30.0, 20.25224880082594]",True,1893.3139952999773,1896.6853874999797,1896.6853874999797,1897.902233999921,None,1,4.178439419833012,5.196137419901788,None,1,None,1,,0,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,15,0,15,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.5897436999949,None,306.9762433461318,20.6663512155508,0.0011566301701589252,1,"[0.6766929803107242, 0.5004833250523604, 0.5259909371161193, 0.7016850024127114]","[487.29441161689573, 434.12996666644324, 386.7658308094425, 344.56918288861567]",Tone,"[25.0, 28.00213892984289, 30.0, 29.0]",False,1899.5863853000337,1902.3387240000302,1902.3387240000302,1903.571542599937,['space'],1,3.419610619894229,4.4300098199164495,None,1,None,1,,,[0.6809677000856027],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,15,0,15,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.1051991999848,None,,,,,"[0.705915963493282, 0.705915963493282, 0.705915963493282, 0.705915963493282]","[1024.1380689893513, 1149.5561146693933, 1290.3331111183718, 1448.3499469073333]",Tone,"[13.28722819198618, 13.830957238324812, 15.0, 16.01994791733071]",True,1905.1257775999838,1908.2785231999587,1908.2785231999587,1909.5137386999559,['space'],0,3.848185019916855,4.86354331986513,None,1,None,1,,0,[0.24876170000061393],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,15,0,15,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.0664443999995,None,8000.0,-1.0,0.00016179682846481421,0,"[0.7206914698618808, 0.7206914698618808, 0.7206914698618808, 0.7206914698618808]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[7.31058309055847, 6.6894277273926255, 6.624589840340092, 8.0]",False,1911.160125699942,1914.3518003999488,1914.3518003999488,1915.583868399961,None,0,3.926841289969161,4.956937489914708,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,15,0,15,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.1808031999972,None,812.2523963562351,2.0,4.874094674830977e-05,0,"[0.5617556425399179, 0.599293633140957, 0.46983146904283923, 0.6172281662930258]","[1289.3703084395788, 1148.6983549970346, 1023.3738919967744, 911.7224885582164]",Tone,"[15.0, 13.830957238324812, 13.28722819198618, 14.0]",False,1917.217382999952,1919.888765999931,1919.888765999931,1921.1260285000317,None,0,3.279258709982969,4.289098009932786,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,15,0,15,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.5618309000274,None,,,,,"[0.6862656037791526, 0.48304386990240666, 0.7532183515883742, 0.592707762730482]","[491.2688780394968, 736.0716366158455, 1102.8613422297224, 1652.4249538765089]",Perfect_5th,"[25.0, 19.0, 13.279640519195809, 15.78086081459099]",True,1922.5761746999342,1925.5290106999455,1925.5290106999455,1926.7652301000198,None,1,3.5485671198694035,4.5596638198476285,None,1,None,1,,0,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,15,0,15,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927.2034461000003,None,318.0222447755344,22.0,0.0012316889999664184,0,"[0.7518668131949259, 0.5724732178062026, 0.4552578406830522, 0.6606062530440517]","[126.20721147649293, 159.01112238776724, 200.34146026375785, 252.41442295298577]",Major_3rd,"[19.0, 16.77529653324789, 17.0, 20.25224880082594]",False,1928.1938879999798,1930.997745599947,1930.997745599947,1932.204995799926,None,0,3.4676243199501187,4.49743991997093,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,15,0,15,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.7769638999598,None,230.07385727843757,12.781411047407989,0.0008995731748422082,1,"[0.6789974994256452, 0.6789974994256452, 0.6789974994256452, 0.6789974994256452]","[1159.4995832624493, 773.8731273161317, 516.4983462063868, 344.72128856459864]",Perfect_5th,"[14.0, 18.0, 24.0, 29.0]",False,1933.7900328999385,1936.849516700022,1936.849516700022,1938.0762016000226,['space'],1,3.7458464198280126,4.760775219881907,None,1,None,1,,,[0.2933540999656543],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,15,0,15,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.6379420999438,None,615.5722066724584,10.0,0.00016891429683011587,0,"[0.483653087613481, 0.4252086414873597, 0.6249621399862835, 0.5476853109929603]","[387.78619045843374, 435.27528164806216, 488.5799842171231, 548.4124898473132]",Tone,"[30.0, 28.00213892984289, 25.0, 22.963512851527405]",False,1939.6415502999444,1942.2052895999514,1942.2052895999514,1943.4146148000145,None,0,3.110567510011606,4.127559809945524,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,15,0,15,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.8281064999755,None,707.1067811865476,7.0,9.940581809693379e-05,0,"[0.7577494061108214, 0.7577494061108214, 0.7577494061108214, 0.7577494061108214]","[3563.5948725613575, 2378.4142300054423, 1587.4010519681997, 1059.4630943592954]",Perfect_5th,"[8.94859108714806, 14.0, 15.78086081459099, 13.279640519195809]",False,1944.8406500000274,1948.1541639999487,1948.1541639999487,1949.387084799935,None,0,4.077197710052133,5.110541710047983,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,15,0,15,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.024384599994,None,4989.487130927426,1.3105830905584699,0.00017678182824869284,0,"[0.4154542665566061, 0.5161193021209457, 0.42155080816641344, 0.7443505679419028]","[990.0396400519986, 1483.3833990783519, 2222.5638445604814, 3330.083137115214]",Perfect_5th,"[13.28722819198618, 16.09599889204023, 14.020284546888995, 9.977041029447504]",False,1951.0401959000155,1953.4063155999174,1953.4063155999174,1954.6259923999896,None,0,3.109993319842033,4.143197719822638,None,1,None,1,,,,,,"{'estimation': [[125.0, 15.157119272205906], [125.8659885990379, 15.0], [131.565854128995, 14.0], [133.9716828170366, 13.606701150130938], [138.69089752188174, 13.0], [143.5872943746293, 12.383852370429803], [149.61373821792543, 12.0], [153.89305166811442, 11.730622806448082], [164.93848884661162, 11.790429678672789], [168.02842020833754, 12.000000000000002], [176.77669529663666, 12.569202251475147], [180.64398003061694, 13.0], [189.46457081379947, 13.95047774232584], [189.8356128029987, 14.000000000000002], [197.33342273691338, 15.0], [203.0630990890585, 15.730180414432414], [205.0583212654776, 16.0], [212.41932088635107, 17.0], [217.6376408240306, 17.671045168318393], [220.33017597377076, 18.0], [228.53077848146293, 19.0], [233.25824788420132, 19.54351988650056], [237.86743766328266, 20.0], [248.24431879611228, 21.0], [249.99999999999937, 21.16047213326098], [262.0577172434455, 22.0], [267.94336563407256, 22.38858726856024], [283.2269449722336, 23.0], [287.1745887492579, 23.15065183496397], [307.78610333622805, 23.41287429468088], [329.87697769322244, 23.18152445138383], [335.9726208902807, 23.0], [353.55339059327247, 22.49395992611304], [365.1624044029789, 22.0], [378.929141627598, 21.425559055676], [387.4096058374931, 21.0], [406.12619817811606, 20.073902340629733], [407.5248368153844, 20.0], [426.41133746080396, 19.0], [435.2752816480601, 18.546592623448], [445.8352403555666, 18.0], [465.4895821608178, 17.0], [466.5164957684015, 16.94956643544976], [486.09531471206975, 16.0], [499.9999999999975, 15.347916138279066], [507.79896964766954, 15.0], [530.2752691547196, 14.0], [535.8867312681438, 13.759705245475494], [553.9496451541859, 13.0], [574.3491774985143, 12.163617206505013], [578.3588087047887, 12.0], [602.866020201901, 11.0], [615.5722066724546, 10.504437344823614], [628.0744676606882, 10.0], [653.2450021047908, 9.0], [659.7539553864432, 8.75492019612985], [679.1073302576061, 8.0], [705.6322297429014, 7.0], [707.1067811865431, 6.947199482179569], [734.0434074932274, 6.0], [757.8582832551941, 5.200182579589965], [764.99992553929, 5.0], [801.2591813375653, 4.0], [812.2523963562301, 3.7106301723619795], [853.889504350034, 3.0], [870.5505632961181, 2.72466128836946], [933.0329915368008, 2.4508444319122624], [999.9999999999939, 2.990210201011896], [1000.5283519466635, 3.0], [1055.3686029661064, 4.0], [1071.773462536285, 4.288622011038317], [1101.101246149061, 5.0], [1143.0409373235245, 6.0], [1148.698354997026, 6.128684021344128], [1183.1357145916397, 7.0], [1223.4958929219665, 8.0], [1231.1444133449063, 8.179223293337895], [1268.5113771455428, 9.0], [1315.5103495162705, 10.0], [1319.5079107728832, 10.080822708687572], [1378.0241238793005, 11.0], [1414.2135623730828, 11.54228994975767], [1466.7791786604598, 12.0], [1515.7165665103846, 12.410953452521353], [1624.5047927124563, 12.686921096998008], [1741.1011265922318, 12.50149313277057], [1866.065983073597, 12.030296169081153], [1872.515383089275, 12.0], [1999.9999999999802, 11.427986923705053], [2091.726082578682, 11.0], [2143.5469250725646, 10.76633326343119], [2297.396709994046, 10.03593024131655], [2303.9686447271133, 10.0], [2462.2888266898062, 9.164266302664682], [2488.2975526376404, 9.0], [2639.015821545763, 8.078463520830065], [2649.9270115517825, 8.0], [2792.1014476464434, 7.0], [2828.427124746159, 6.755534752233369], [2927.997039140572, 6.0], [3031.4331330207615, 5.246880166847741], [3064.3031677997124, 5.0], [3199.4083907974577, 4.0], [3249.0095854249043, 3.651773238198687], [3345.2722069216297, 3.0], [3482.2022531844555, 2.1072683031064603], [3501.0203011831477, 2.0], [3679.3381876923795, 1.0], [3732.131966147189, 0.7168086119902213], [3895.0045265347085, 0.0], [3999.9999999999504, -0.44766743021580224], [4169.945444193079, -1.0], [4287.093850145118, -1.3718735680511158], [4565.999627943439, -2.0], [4594.7934199880865, -2.0637574891394346], [4924.577653379601, -2.5334099150357012], [5278.031643091506, -2.7631342829885237], [5656.854249492303, -2.7114242008915053], [6062.866266041508, -2.3222984746819595], [6239.950347477714, -2.0], [6498.019170849792, -1.5499901055061083], [6716.222915211003, -1.0], [6964.4045063688845, -0.3997818403416013], [7097.469824630213, 0.0], [7437.759697475612, 1.0], [7464.2639322943505, 1.0749367129205667], [7758.089925723033, 2.0], [7999.999999999882, 2.7595120126440364]], 'plus_line': [[125.0, 11.311285499145793], [126.7959075153147, 11.0], [132.9160036640343, 10.0], [133.9716828170366, 9.838867317160636], [139.99319835817946, 9.0], [143.5872943746293, 8.522271520329866], [150.94296743924704, 8.0], [153.8930516681145, 7.784716395333982], [164.9384888466117, 7.816084253720754], [167.5293859944072, 8.0], [176.77669529663666, 8.6113717578698], [180.22522529502433, 9.0], [189.02482334566486, 10.0], [189.46457081379947, 10.047595084850997], [196.73860768681777, 11.0], [203.0630990890585, 11.866177292016086], [204.08884750946993, 12.0], [211.55277588632134, 13.0], [217.6376408240306, 13.848096159643196], [218.9233974299382, 14.0], [227.16159452130182, 15.0], [233.25824788420132, 15.759716814768082], [235.71277614749673, 16.0], [245.71192260340064, 17.0], [249.99999999999937, 17.421079263489066], [258.0306492902003, 18.0], [267.94336563407256, 18.70466220828061], [274.54179214484583, 19.0], [287.1745887492579, 19.52524447217668], [307.78610333622805, 19.844523078416515], [329.87697769322284, 19.620649212608626], [350.52776995381475, 19.0], [353.55339059327247, 18.906783374361755], [373.38979964453245, 18.0], [378.929141627598, 17.754660579098875], [392.7774750073522, 17.0], [406.12619817811606, 16.318765628760882], [411.760906139241, 16.0], [429.94309335690707, 15.0], [435.2752816480601, 14.726578233987583], [448.39570667548827, 14.0], [466.5164957684015, 13.091039256448644], [468.2958382184413, 13.0], [487.7838457654175, 12.0], [499.9999999999975, 11.438224397728185], [509.22508445235445, 11.0], [531.5804788507228, 10.0], [535.8867312681438, 9.820238239580405], [554.3369544945568, 9.0], [574.3491774985143, 8.203091057951317], [579.1503789590216, 8.0], [603.3462372722294, 7.0], [615.5722066724546, 6.547686740269739], [628.8229974156592, 6.0], [655.2346591578686, 5.0], [659.7539553864432, 4.8419782092465145], [680.8465331306022, 4.0], [707.1067811865431, 3.0833562373421017], [709.4356386953261, 3.0], [737.3337270680892, 2.0], [757.8582832551941, 1.3531443589115029], [770.2146257181549, 1.0], [807.1545059991028, 0.0], [812.252396356229, -0.1302160368478039], [862.2667332740082, -1.0], [870.550563296117, -1.1405108231238685], [933.0329915368008, -1.4541808082831902], [990.0813581544775, -1.0], [999.9999999999926, -0.9270440445711262], [1051.8025144778849, 0.0], [1071.773462536285, 0.35529038031716254], [1099.3635913986334, 1.0], [1139.6019637731576, 2.0], [1148.698354997026, 2.216850433051665], [1180.9911922774, 3.0], [1219.0568027058314, 4.0], [1231.1444133449063, 4.302743201148985], [1263.8614860344414, 5.0], [1307.849597550765, 6.0], [1319.5079107728832, 6.252096155426591], [1367.1721705281857, 7.0], [1414.2135623730828, 7.747111465276471], [1442.2671292984007, 8.0], [1515.7165665103846, 8.626263970694847], [1624.504792712458, 8.909019988765824], [1741.1011265922318, 8.710249407060582], [1866.065983073597, 8.248368525903398], [1922.2792818848095, 8.0], [1999.9999999999802, 7.653535075166432], [2143.5469250725646, 7.014020318050396], [2146.4004254483775, 7.0], [2297.396709994046, 6.267474302844411], [2346.4730649306193, 6.0], [2462.2888266898062, 5.381810787375614], [2522.6911146847674, 5.0], [2639.01582154576, 4.294977401366591], [2679.913230014013, 4.0], [2827.0350946846816, 3.0], [2828.427124746159, 2.990904311996831], [2956.5626860406437, 2.0], [3031.4331330207615, 1.4777719604667476], [3093.9189145527675, 1.0], [3234.5674036256814, 0.0], [3249.0095854249043, -0.09693731016852687], [3378.7109425702706, -1.0], [3482.2022531844555, -1.6492376084607976], [3542.421369347511, -2.0], [3724.857827418823, -3.0], [3732.1319661471844, -3.038255101655526], [3943.7656381942256, -4.0], [3999.9999999999504, -4.2416996419341455], [4225.148314504408, -5.0], [4287.093850145118, -5.204844887113204], [4594.793419988081, -5.926785219744188], [4644.3794453534765, -6.0], [4924.577653379601, -6.424579401897686], [5278.031643091506, -6.643972212980913], [5656.854249492303, -6.570873514419755], [6062.866266041516, -6.1491007367840185], [6139.441753574242, -6.0], [6498.019170849792, -5.352127841886109], [6632.183758672135, -5.0], [6964.404506368894, -4.147781903032193], [7013.632031752613, -4.0], [7346.432496053973, -3.0], [7464.2639322943505, -2.65242695012736], [7692.3341963105295, -2.0], [7999.999999999882, -1.0656772237332448]], 'minus_line': [[125.0, 19.066853662676543], [125.34244851626492, 19.0], [130.55890394861356, 18.0], [133.9716828170366, 17.359855295799548], [136.81293352863452, 17.0], [143.5872943746293, 16.150491682447026], [146.07177462500766, 16.0], [153.89305166811442, 15.561370107355707], [164.93848884661162, 15.647972881757383], [170.24293547733504, 16.0], [176.77669529663666, 16.43072990739001], [181.82939737929715, 17.0], [189.46457081379947, 17.801408252893893], [190.91166867507596, 18.0], [198.22917954198098, 19.0], [203.0630990890584, 19.587634802556316], [205.9895330192624, 20.0], [213.29203180899208, 21.0], [217.6376408240306, 21.527084950603136], [221.37519985058393, 22.0], [229.68745115139112, 23.0], [233.25824788420132, 23.386293896191354], [239.3799348249463, 24.0], [249.99999999999937, 24.959212025727695], [250.58996424607562, 25.0], [265.63052975692193, 26.0], [267.94336563407256, 26.143617545691164], [287.1745887492579, 26.834782974306723], [305.7799937721328, 27.0], [307.78610333622805, 27.0187970543726], [309.1213016725065, 27.0], [329.87697769322244, 26.749540477289145], [353.55339059327247, 26.053475328243337], [354.82920821761826, 26.0], [378.929141627598, 25.01673596626226], [379.27752951744543, 25.0], [400.2499511738229, 24.0], [406.12619817811606, 23.720271047380134], [420.51272461051514, 23.0], [435.2752816480601, 22.236703871446664], [440.1463809624935, 22.0], [460.06769595683954, 21.0], [466.5164957684015, 20.67888225358888], [481.5731573890223, 20.0], [499.9999999999975, 19.126360990372866], [503.0826055090528, 19.0], [526.8325903431099, 18.0], [535.8867312681438, 17.613026863621343], [551.6641094873215, 17.0], [574.3491774985143, 16.067813833906953], [576.1258527921377, 16.0], [601.8566367105026, 15.0], [615.5722066724546, 14.451175884816198], [627.2917904307292, 14.0], [651.9447368463207, 13.0], [659.7539553864432, 12.690341646034515], [678.0398149803294, 12.0], [702.9357600284155, 11.0], [707.1067811865431, 10.840545179308943], [731.5336280212559, 10.0], [757.8582832551941, 9.046258983470205], [759.5187379314815, 9.0], [795.6381851983062, 8.0], [812.2523963562301, 7.540864644338889], [843.242150451763, 7.0], [870.550563296117, 6.543249895838645], [933.0329915368008, 6.2708467401742976], [999.9999999999939, 6.81962700806555], [1009.4966646115738, 7.0], [1063.8777834788277, 8.0], [1071.773462536285, 8.137727793829777], [1105.362088814577, 9.0], [1148.698354997026, 9.98529930447253], [1149.2640951036374, 10.0], [1186.4101043320215, 11.0], [1229.2703318362794, 12.0], [1231.1444133449063, 12.041206968864778], [1272.7799905377524, 13.0], [1319.5079107728832, 13.935796076803333], [1323.5083964180706, 14.0], [1386.5452730119307, 15.0], [1414.2135623730828, 15.400198546602368], [1484.6007739737506, 16.0], [1515.7165665103846, 16.26105163941736], [1624.5047927124563, 16.540111427733112], [1741.1011265922318, 16.349049695938994], [1827.447992413775, 16.0], [1866.065983073597, 15.858381690473667], [1999.9999999999802, 15.2530728131473], [2053.003394575519, 15.0], [2143.5469250725646, 14.599707662215648], [2270.2257535692243, 14.0], [2297.396709994046, 13.878582095528856], [2462.2888266898062, 13.018874020923734], [2465.266547408029, 13.0], [2627.639488880278, 12.0], [2639.01582154576, 11.932039222720025], [2770.308047837411, 11.0], [2828.427124746159, 10.591417244729694], [2906.0423393776337, 10.0], [3031.4331330207615, 9.01899493725556], [3033.965393370851, 9.0], [3167.994012459141, 8.0], [3249.0095854249043, 7.3885042007776525], [3306.6618695376937, 7.0], [3451.362389422221, 6.000000000000001], [3482.202253184451, 5.795696786332663], [3624.5888238349285, 5.0], [3732.1319661471844, 4.397462265832662], [3823.4953496321414, 4.0], [3999.9999999999504, 3.2417935756089244], [4075.9135637409327, 3.0], [4287.093850145118, 2.354898276178676], [4447.832928182043, 2.0], [4594.793419988081, 1.695807355032526], [4924.577653379601, 1.2439514927103184], [5266.996115576547, 1.0], [5278.031643091506, 0.9930027247964622], [5362.234312135932, 1.0], [5656.854249492303, 1.0263072127494923], [6062.866266041508, 1.4147991324158684], [6400.160780160548, 2.0], [6498.019170849792, 2.169624276034085], [6830.997378456469, 3.0], [6964.404506368894, 3.315820455534651], [7183.09245342175, 4.0], [7464.2639322943505, 4.813215115504253], [7517.61060547137, 5.0], [7793.721226215402, 6.0], [7999.999999999882, 6.684659446338016]]}",,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
